,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
1382,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_46,4323.1494,31222.42578125,0.04274488240480423,0.025019214857159997
1383,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_70,4640.3467,28847.57421875,0.05374659225344658,0.019532611482300316
1384,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_84,4720.4873,55021.1875,0.02168487198650837,0.01862081754694794
1385,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_48,4074.249,60309.578125,0.05823555588722229,0.027397623242935303
1386,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_83,4549.2393,38266.90234375,0.036379266530275345,0.012512368254358495
1387,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_77,4059.5369,45952.359375,0.05600190535187721,0.011041299821619189
1388,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_14,4270.5522,59700.7734375,0.04810306802392006,0.015746433196844968
1389,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_13,5143.6235,54282.69140625,0.0,0.0
1390,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_25,4447.984,38999.69921875,0.027129532769322395,0.0
1391,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_22,4809.2715,61947.9609375,0.04306217283010483,0.03732110128951821
1392,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_49,5227.1772,32663.1796875,0.025089971721172333,0.029856219354160995
1393,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_76,5074.7363,36664.015625,0.04593760892748833,0.02473865653185632
1394,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_82,4505.941,44872.2890625,0.041720908135175705,0.038056119601702076
1395,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_85,4842.7134,59608.9921875,0.030404072254896164,0.016021213941036293
1396,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_71,4778.941,58170.484375,0.044050272554159164,0.02003304482771695
1397,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_78,4371.243,60631.24609375,0.03852367773652077,0.02761580894354683
1398,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_47,4750.7007,40440.79296875,0.03774090111255646,0.020012860737074197
1399,"|(5) Reward|All not Noisy, not 3-step|Global Tardiness_model_5",_1_40,4017.1106,71049.8828125,0.04384217411279678,0.015537918981062512
1400,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_35,4248.2485,62863.20703125,0.047553613781929016,0.040911694988567414
1401,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_32,4262.9775,55388.9375,0.04737703129649162,0.049565274446284946
1402,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_92,4221.551,38826.91015625,0.05147363245487213,0.07504639630269243
1403,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_66,4196.6787,43838.51953125,0.070249043405056,0.06817805684843072
1404,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_59,4859.9224,19321.19921875,0.032917898148298264,0.06542788717938458
1405,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_61,3993.2412,33365.1640625,0.03291371837258339,0.08000611852357307
1406,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_95,4185.07,37992.2734375,0.051075659692287445,0.06334476940606942
1407,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_57,4197.4507,22447.1796875,0.04097510501742363,0.08016802575850025
1408,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_68,4193.4653,38440.484375,0.053374309092760086,0.05846052909706685
1409,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_50,4628.969,45752.53125,0.04106787592172623,0.06157493828272623
1410,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_33,4881.971,49394.3046875,0.04501426964998245,0.04987645864307278
1411,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_34,4551.987,16466.517578125,0.055244069546461105,0.0572647503244741
1412,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_51,4140.37,48800.47265625,0.03991177678108215,0.06950088894887418
1413,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_56,4256.1455,24932.015625,0.04790191352367401,0.07472367738950908
1414,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_69,4442.573,33633.0390625,0.052171751856803894,0.07381136558105025
1415,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_94,4618.179,41522.1953125,0.03626229241490364,0.0708447032903903
1416,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_60,4926.0146,24286.265625,0.05195864662528038,0.05938573985893383
1417,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_67,4280.332,41927.10546875,0.060272593051195145,0.06827372447668134
1418,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_93,4435.2627,35125.3984375,0.03722904995083809,0.06232605024558209
1419,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_58,4350.3926,21364.80859375,0.05382155999541283,0.06286600907384282
1420,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_5,4706.7905,54581.5859375,0.036146048456430435,0.02852358201445498
1421,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_2,4391.938,64631.078125,0.06286682933568954,0.045240083085114416
1422,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_3,4111.9927,29862.8828125,0.04448853060603142,0.061658991284562925
1423,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_4,5171.2036,35390.41015625,0.040775105357170105,0.06834897971436564
1424,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_45,4219.9873,26075.5234375,0.04190009832382202,0.0750451237963029
1425,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_89,4156.286,35499.53515625,0.040381964296102524,0.05951448206954716
1426,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_42,4640.738,41629.61328125,0.04042121022939682,0.07269580617386641
1427,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_80,4503.0654,34883.8359375,0.055854540318250656,0.06566651018299138
1428,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_74,4580.567,36421.625,0.055861782282590866,0.07205313966668452
1429,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_73,4893.431,29040.09765625,0.06558272242546082,0.06331980521095018
1430,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_87,4198.328,48981.53515625,0.04781797155737877,0.08034107746535703
1431,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_27,4675.0635,31474.916015625,0.02106909267604351,0.06482374849820628
1432,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_18,4261.2983,38674.84375,0.05397449806332588,0.06250300953569182
1433,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_20,4204.5596,21583.744140625,0.0647076889872551,0.06487861396078365
1434,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_16,4640.91,32412.5078125,0.04763130471110344,0.054974408216119805
1435,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_29,4046.7397,46527.33203125,0.06432100385427475,0.051153700187499034
1436,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_11,4505.147,27920.8828125,0.05606405809521675,0.061416003419377065
1437,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_86,4528.7637,29651.001953125,0.04094843193888664,0.056541892561667764
1438,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_72,4612.614,40974.68359375,0.04518180340528488,0.06620239941512249
1439,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_75,4485.828,30684.93359375,0.028140684589743614,0.04578928426871681
1440,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_81,4755.584,30325.001953125,0.04967164248228073,0.07424144884242524
1441,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_88,4622.5234,31906.3671875,0.040682703256607056,0.06492507062174575
1442,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_43,4083.3037,49012.24609375,0.05434954911470413,0.052857085201035076
1443,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_44,4372.927,44047.8359375,0.047367166727781296,0.07213690548991371
1444,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_10,3902.6052,62949.7265625,0.0657331794500351,0.048332032193561136
1445,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_17,4583.751,46003.5625,0.049782894551754,0.07935754502883235
1446,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_28,4319.355,59496.390625,0.03292718157172203,0.04398449626687726
1447,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_21,4848.3003,30297.986328125,0.07337244600057602,0.07389276933516431
1448,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_26,4879.383,39320.19921875,0.06516291946172714,0.07061522186628788
1449,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_19,4225.1206,33793.58203125,0.047173138707876205,0.048384657035873996
1450,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_62,5327.9043,32158.3984375,0.0,0.08805412121151199
1451,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_96,4336.3433,45177.1484375,0.04609082266688347,0.04678106955924926
1452,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_91,4690.462,23157.85546875,0.0664922222495079,0.07078806727173208
1453,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_65,4274.684,29201.619140625,0.04975053295493126,0.06500107983454133
1454,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_53,4611.94,25933.703125,0.04357078671455383,0.06404356501011506
1455,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_98,4790.2305,30540.82421875,0.042196124792099,0.06459665493417036
1456,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_54,4159.8066,26640.390625,0.04087388515472412,0.07643411648105745
1457,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_38,4301.2407,37218.24609375,0.07612945884466171,0.06748840823780101
1458,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_31,4099.615,30640.1484375,0.051378440111875534,0.06675219185782309
1459,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_36,4884.276,33814.5546875,0.04267023503780365,0.0744803047998035
1460,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_55,4505.306,22306.42578125,0.053586285561323166,0.06918428650843111
1461,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_52,4243.0444,35252.66015625,0.054935745894908905,0.08225470790725728
1462,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_99,4594.592,28795.32421875,0.03357359766960144,0.06809109283350605
1463,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_64,5150.057,18812.078125,0.07426995038986206,0.06244571731842437
1464,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_90,4409.0454,35554.05078125,0.05850058048963547,0.09267154887014292
1465,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_97,4457.55,29217.958984375,0.057377755641937256,0.06285314051272567
1466,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_63,4635.3857,30829.923828125,0.0607573539018631,0.07073673048092917
1467,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_37,4611.776,55168.89453125,0.04350586608052254,0.05730591254882651
1468,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_30,5046.144,31616.90625,0.03079303912818432,0.07532679595293655
1469,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_39,4608.4116,38981.76171875,0.02867220714688301,0.06392197034350504
1470,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_100,4304.6914,24312.2734375,0.04910539463162422,0.062202557490140815
1471,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_8,4414.309,39369.49609375,0.04683259129524231,0.07708072300150923
1472,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_1,4434.9478,27173.6875,0.04680376127362251,0.07560815719421371
1473,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_6,4272.3564,37513.53515625,0.03797461837530136,0.06130653573798309
1474,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_7,4649.64,26404.216796875,0.04897213354706764,0.06776481020980574
1475,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_9,3829.3071,46088.26171875,0.05357738584280014,0.07268630564380435
1476,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_23,4523.259,23261.248046875,0.022149380296468735,0.09215970196023142
1477,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_24,4762.692,27889.6875,0.03865179419517517,0.0696443974443367
1478,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_12,4132.6416,37207.6171875,0.041121918708086014,0.07147279992073986
1479,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_15,4192.4727,48169.3984375,0.061534781008958817,0.05992598376429589
1480,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_41,4327.258,47452.24609375,0.06793474406003952,0.05982619921605426
1481,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_79,4683.271,30068.58203125,0.04246791452169418,0.06326656972709924
1482,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_46,4281.961,24395.001953125,0.04917484149336815,0.05684534049125666
1483,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_70,4644.509,15735.1650390625,0.0530954971909523,0.07674172046841458
1484,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_84,4512.59,41823.59375,0.0468350425362587,0.08541559414142229
1485,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_48,4031.249,63315.8828125,0.06413217633962631,0.019844935222844893
1486,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_83,4470.5054,27007.65625,0.0411352664232254,0.05848029141802507
1487,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_77,4144.537,34784.8203125,0.04851476475596428,0.04749514870369958
1488,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_14,4268.4336,44819.62109375,0.048350196331739426,0.06115352505972771
1489,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_13,4421.31,40254.9453125,0.05221859738230705,0.05798816501225096
1490,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_25,4430.6025,25201.283203125,0.03053026832640171,0.06672165931984962
1491,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_22,4523.116,50535.5859375,0.08587908744812012,0.06569548975142693
1492,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_49,5163.0166,24976.0625,0.053597819060087204,0.05088989155811073
1493,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_76,5131.7734,27035.68359375,0.03491419926285744,0.08004020988022854
1494,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_82,4562.8022,38132.55859375,0.03772330284118652,0.0645749323596756
1495,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_85,4620.8276,44222.0703125,0.06624136120080948,0.06655777906236549
1496,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_71,4744.981,48810.18359375,0.04873036593198776,0.05557884165035568
1497,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_78,4233.095,48751.29296875,0.04752769693732262,0.05578074404997563
1498,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_47,4648.7007,26164.005859375,0.05121177062392235,0.07434790645670611
1499,"|(5) Reward|All not Noisy, not 3-step|Makespan_model_7",_1_40,3930.6316,60748.3515625,0.049695808440446854,0.04424386552758038
1500,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_35,4037.314,66175.875,0.0740801990032196,0.026571621147695606
1501,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_32,4305.1035,56118.4609375,0.045559536665678024,0.046760560512073314
1502,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_92,4400.7046,50039.0546875,0.031257323920726776,0.03034402218157772
1503,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_66,4229.279,62492.9453125,0.06733004748821259,0.0016731464232623721
1504,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_59,4877.014,34339.62890625,0.03069213032722473,0.00869516047774201
1505,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_61,3888.6948,58247.703125,0.053612008690834045,0.0
1506,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_95,4277.4346,46269.09765625,0.04242426156997681,0.03346018459847018
1507,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_57,4246.796,45732.33203125,0.03730977699160576,0.0
1508,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_68,4217.8877,45210.234375,0.050082720816135406,0.028617081592844693
1509,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_50,4691.15,57974.0234375,0.03566500544548035,0.01427035152031526
1510,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_33,5007.9043,55163.7265625,0.025619588792324066,0.034061528824305354
1511,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_34,4550.117,25359.603515625,0.055480748414993286,0.02318474740422489
1512,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_51,4125.37,67138.7734375,0.04110024496912956,0.006416814977104803
1513,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_56,4287.94,36648.73828125,0.04024944081902504,0.029289315511590107
1514,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_69,4717.2847,58509.78125,0.03323959559202194,0.0
1515,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_94,4618.179,53795.6015625,0.03626229241490364,0.022385243017254697
1516,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_60,5099.1904,31800.83984375,0.03532712161540985,0.02792733918269949
1517,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_67,4483.5073,54001.88671875,0.011084162630140781,0.01907464844035371
1518,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_93,4443.2627,41106.828125,0.035319872200489044,0.03511705933733579
1519,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_58,4334.4746,27928.740234375,0.05695014074444771,0.030798258818506563
1520,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_5,4654.1665,56099.3046875,0.042805880308151245,0.024119803680183887
1521,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_2,4391.938,76608.59375,0.06286682933568954,0.010246451966971748
1522,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_3,4159.568,39573.7890625,0.03681065887212753,0.031235768133174354
1523,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_4,5004.723,48093.265625,0.07222362607717514,0.005285928356681637
1524,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_45,4220.339,39841.4296875,0.04186562821269035,0.022932141936211334
1525,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_89,4316.287,39764.703125,0.0283603947609663,0.044684373563115616
1526,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_42,4789.9937,58735.68359375,0.0206571277230978,0.0
1527,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_80,4601.0244,53940.3828125,0.04892278462648392,0.0016227304615953355
1528,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_74,4804.204,49777.6953125,0.03850341960787773,0.009762029344586936
1529,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_73,5031.8804,45208.3515625,0.03404505178332329,0.011864295105509903
1530,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_87,4256.328,65968.7109375,0.04011417180299759,0.013677105737503274
1531,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_27,4727.524,40962.40625,0.0125386668369174,0.03074840203254152
1532,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_18,4304.947,47934.71875,0.049596864730119705,0.0048821019178213795
1533,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_20,4292.0044,29518.912109375,0.04706867039203644,0.03443365914537464
1534,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_16,4761.2993,41156.08203125,0.028791287913918495,0.0207999415065006
1535,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_29,4157.8477,53716.93359375,0.04281824082136154,0.02512302334645396
1536,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_11,4620.069,42411.40625,0.027835089713335037,0.008683728601671168
1537,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_86,4547.19,35239.95703125,0.03822869434952736,0.021747737576505517
1538,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_72,4679.0293,53296.25,0.03938981145620346,0.019575611397318653
1539,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_75,4624.539,36665.35546875,0.0,0.023869945804404578
1540,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_81,4799.998,43963.28125,0.0442369244992733,0.009761636304847094
1541,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_88,4591.819,48863.6640625,0.049806732684373856,0.010293037369694932
1542,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_43,4158.4565,63590.16796875,0.046798769384622574,0.00785597456731378
1543,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_44,4374.3125,56522.5234375,0.04715469479560852,0.019454807125999778
1544,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_10,3900.4177,75503.203125,0.06600995361804962,0.0170282126052712
1545,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_17,4637.1904,60649.7109375,0.03810975328087807,0.015664581542750473
1546,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_28,4310.2275,77454.3671875,0.033858321607112885,0.0
1547,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_21,4892.7036,47495.9296875,0.04164500907063484,0.0
1548,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_26,4914.383,48476.75,0.06160972639918327,0.018482885876590888
1549,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_19,4373.1133,38574.64453125,0.03364909440279007,0.029468733568899907
1550,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_62,5023.503,46841.44921875,0.03888297826051712,0.021059548632016124
1551,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_96,4467.3433,58280.18359375,0.03401844576001167,0.005725538120733563
1552,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_91,4771.265,33358.515625,0.0484042689204216,0.014452643375479876
1553,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_65,4354.792,39974.41796875,0.0399009995162487,0.01299484343059167
1554,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_53,4572.8623,41063.0390625,0.054382629692554474,0.01280954372889017
1555,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_98,4911.5303,42872.0546875,0.021989312022924423,0.01402637148021807
1556,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_54,4143.8174,43449.171875,0.04392871633172035,0.0033110626299362035
1557,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_38,4767.4263,48974.328125,0.020201394334435463,0.013878977403309182
1558,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_31,4234.0605,52573.6953125,0.033270422369241714,0.0
1559,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_36,4909.1377,52055.87109375,0.03956227749586105,0.0
1560,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_55,4434.04,35039.2265625,0.05875440314412117,0.007248792756960736
1561,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_52,4227.0444,52344.4921875,0.056755952537059784,0.005040918062749439
1562,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_99,4585.592,45563.625,0.03442719951272011,0.011518971317108018
1563,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_64,5424.1963,23368.98046875,0.04602312669157982,0.03596020162845122
1564,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_90,4816.537,48058.41015625,0.016306830570101738,0.027329730566519574
1565,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_97,4475.55,41284.109375,0.04924547299742699,0.0
1566,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_63,4672.966,49640.390625,0.04451527073979378,0.0
1567,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_37,4771.614,59442.7890625,0.035709481686353683,0.04362465134645978
1568,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_30,4849.664,46366.65625,0.04111818969249725,0.005626766815393963
1569,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_39,4582.3154,53550.17578125,0.03373932093381882,0.0
1570,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_100,4409.1445,35917.421875,0.020243678241968155,0.0
1571,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_8,4401.309,48321.78515625,0.04903847351670265,0.02368997636539958
1572,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_1,4584.3633,44930.57421875,0.024334071204066277,0.011575654483167058
1573,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_6,4063.6409,48027.8203125,0.05613604933023453,0.024708456158289187
1574,"|(5) Reward|All not Noisy, not 3-step|Global Decomposed Tardiness_model_3",_1_7,4669.224,35828.60546875,0.04253542423248291,0.02524539206361154
