,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
130,AVPROSchedulingRule_CTRoutingRule,_1_14,4440.8296,41634.9765625,0.02689826674759388,0.037215526512463945
131,AVPROSchedulingRule_CTRoutingRule,_1_100,4445.6914,21519.51953125,0.010874101892113686,0.03596860534552374
132,AVPROSchedulingRule_CTRoutingRule,_1_93,4458.2627,29695.060546875,0.02858048863708973,0.04036143493131063
133,AVPROSchedulingRule_CTRoutingRule,_1_67,4460.6567,47873.6484375,0.025900933891534805,0.030898086904324034
134,AVPROSchedulingRule_CTRoutingRule,_1_25,4464.799,28034.62890625,0.010958373546600342,0.03188085601657725
135,AVPROSchedulingRule_CTRoutingRule,_1_6,4474.3525,37731.546875,0.019983019679784775,0.0336539302023288
136,AVPROSchedulingRule_CTRoutingRule,_1_75,4492.4023,28765.046875,0.024821609258651733,0.035067460058795276
137,AVPROSchedulingRule_CTRoutingRule,_1_87,4502.328,52862.1953125,0.005138550419360399,0.0362846870551212
138,AVPROSchedulingRule_CTRoutingRule,_1_97,4504.55,29248.134765625,0.03182239085435867,0.032648061025885466
139,AVPROSchedulingRule_CTRoutingRule,_1_83,4531.885,23577.154296875,0.03865906223654747,0.03929545080282214
140,AVPROSchedulingRule_CTRoutingRule,_1_44,4534.1934,47570.47265625,0.016781138256192207,0.03307257753312593
141,AVPROSchedulingRule_CTRoutingRule,_1_52,4540.372,41120.484375,0.016891060397028923,0.030465467800208187
142,AVPROSchedulingRule_CTRoutingRule,_1_99,4549.6797,32321.171875,0.039818573743104935,0.03288478792027714
143,AVPROSchedulingRule_CTRoutingRule,_1_39,4559.3438,41362.640625,0.03292619436979294,0.035107958691617064
144,AVPROSchedulingRule_CTRoutingRule,_1_86,4565.19,25068.666015625,0.030937369912862778,0.0362529460415095
145,AVPROSchedulingRule_CTRoutingRule,_1_82,4588.8623,33917.27734375,0.032543446868658066,0.03951296964942929
146,AVPROSchedulingRule_CTRoutingRule,_1_42,4593.9106,43222.515625,0.040155183523893356,0.033844546234598476
147,AVPROSchedulingRule_CTRoutingRule,_1_94,4618.179,42810.5390625,0.03406147658824921,0.03485202603674836
148,AVPROSchedulingRule_CTRoutingRule,_1_11,4622.936,28600.841796875,0.025782866403460503,0.03451619671678064
149,AVPROSchedulingRule_CTRoutingRule,_1_34,4627.3364,17162.17578125,0.051846906542778015,0.038639797199073185
150,AVPROSchedulingRule_CTRoutingRule,_1_16,4628.478,34469.6796875,0.03687400743365288,0.03480317585317262
151,AVPROSchedulingRule_CTRoutingRule,_1_13,4630.3613,37922.9609375,0.03335389867424965,0.03405773142082816
152,AVPROSchedulingRule_CTRoutingRule,_1_80,4639.896,33470.55078125,0.0363217368721962,0.0346494353797256
153,AVPROSchedulingRule_CTRoutingRule,_1_50,4642.3125,48421.34375,0.035305559635162354,0.035938736173521696
154,AVPROSchedulingRule_CTRoutingRule,_1_8,4679.309,36043.578125,0.0,0.03833370130709108
155,AVPROSchedulingRule_CTRoutingRule,_1_79,4692.457,32219.591796875,0.036337029188871384,0.03384459670849391
156,AVPROSchedulingRule_CTRoutingRule,_1_5,4708.7227,51750.28515625,0.026165494695305824,0.033369966941464164
157,AVPROSchedulingRule_CTRoutingRule,_1_2,4709.195,59315.84375,0.03291179984807968,0.034190766574146894
158,AVPROSchedulingRule_CTRoutingRule,_1_53,4709.318,27905.974609375,0.015102125704288483,0.035346746635591654
159,AVPROSchedulingRule_CTRoutingRule,_1_38,4716.886,36750.109375,0.024006841704249382,0.03693006649287911
160,AVPROSchedulingRule_CTRoutingRule,_1_84,4720.346,47237.9453125,0.014300195500254631,0.03477813977922266
161,AVPROSchedulingRule_CTRoutingRule,_1_1,4722.776,28289.462890625,0.005765520967543125,0.03780030801508077
162,AVPROSchedulingRule_CTRoutingRule,_1_95,4730.368,37792.1640625,0.004857736639678478,0.034960164725736126
163,AVPROSchedulingRule_CTRoutingRule,_1_72,4733.4307,46363.18359375,0.03576063737273216,0.034528017086094105
164,AVPROSchedulingRule_CTRoutingRule,_1_88,4745.1436,37195.09375,0.01143818348646164,0.03194297845055218
165,AVPROSchedulingRule_CTRoutingRule,_1_41,4745.577,42091.23828125,0.023938998579978943,0.04311802619267659
166,AVPROSchedulingRule_CTRoutingRule,_1_18,4746.2095,41410.9140625,0.0168572086840868,0.031867344783584696
167,AVPROSchedulingRule_CTRoutingRule,_1_17,4747.6953,49274.25390625,0.010247577913105488,0.03415911562100747
168,AVPROSchedulingRule_CTRoutingRule,_1_27,4755.524,32918.765625,0.02147695980966091,0.0332748719262891
169,AVPROSchedulingRule_CTRoutingRule,_1_63,4773.749,30525.166015625,0.014600226655602455,0.03910081606348632
170,AVPROSchedulingRule_CTRoutingRule,_1_47,4775.7007,34390.125,0.03258907422423363,0.0336319904075415
171,AVPROSchedulingRule_CTRoutingRule,_1_81,4787.998,27617.923828125,0.03875776380300522,0.04151504951473056
172,AVPROSchedulingRule_CTRoutingRule,_1_24,4810.564,35695.015625,0.029531368985772133,0.027735674813828125
173,AVPROSchedulingRule_CTRoutingRule,_1_66,4815.3066,49837.58203125,0.021895209327340126,0.0331345900069293
174,AVPROSchedulingRule_CTRoutingRule,_1_85,4819.9595,38826.140625,0.03148844838142395,0.03724762281314996
175,AVPROSchedulingRule_CTRoutingRule,_1_96,4824.6494,41752.6171875,0.001943929586559534,0.03424623317538697
176,AVPROSchedulingRule_CTRoutingRule,_1_91,4840.135,26106.4765625,0.031446121633052826,0.03847061831734263
177,AVPROSchedulingRule_CTRoutingRule,_1_74,4855.575,37601.2265625,0.02996361069381237,0.0382626000626031
178,AVPROSchedulingRule_CTRoutingRule,_1_22,4860.605,57639.3203125,0.03086242265999317,0.033600052713071045
179,AVPROSchedulingRule_CTRoutingRule,_1_90,4865.8,44407.22265625,0.01670173555612564,0.030091304913257278
180,AVPROSchedulingRule_CTRoutingRule,_1_21,4872.1304,34131.16796875,0.04015783220529556,0.03244289416267942
181,AVPROSchedulingRule_CTRoutingRule,_1_71,4912.654,43267.4140625,0.02386845089495182,0.04599888349943841
182,AVPROSchedulingRule_CTRoutingRule,_1_70,4933.9194,16466.86328125,0.005697488319128752,0.041264325070367605
183,AVPROSchedulingRule_CTRoutingRule,_1_32,4934.151,47601.09375,0.009491470642387867,0.0434879469858944
184,AVPROSchedulingRule_CTRoutingRule,_1_69,4958.2837,40134.4296875,0.013762914575636387,0.03272782647195251
185,AVPROSchedulingRule_CTRoutingRule,_1_30,4959.3438,35474.30078125,0.033321354538202286,0.0335197147718751
186,AVPROSchedulingRule_CTRoutingRule,_1_98,4979.746,32948.9140625,0.01135146152228117,0.03317433400286582
187,AVPROSchedulingRule_CTRoutingRule,_1_33,4985.6934,49353.5546875,0.033451780676841736,0.035113589093906064
188,AVPROSchedulingRule_CTRoutingRule,_1_62,5008.764,36294.1171875,0.05500108003616333,0.037732973269499495
189,AVPROSchedulingRule_CTRoutingRule,_1_73,5019.8804,28645.86328125,0.026096852496266365,0.03690743140545702
190,AVPROSchedulingRule_CTRoutingRule,_1_4,5029.723,32646.689453125,0.05515588819980621,0.038204832769010835
191,AVPROSchedulingRule_CTRoutingRule,_1_36,5038.711,40188.26953125,0.020863687619566917,0.03327247200888395
192,AVPROSchedulingRule_CTRoutingRule,_1_37,5060.559,56191.7578125,0.008928189985454082,0.035072962174312945
193,AVPROSchedulingRule_CTRoutingRule,_1_49,5162.6963,27554.666015625,0.04667830094695091,0.031999830938188874
194,AVPROSchedulingRule_CTRoutingRule,_1_76,5168.794,27965.4609375,0.03261518478393555,0.03584991109568361
195,AVPROSchedulingRule_CTRoutingRule,_1_55,5253.238,22855.52734375,0.004182744771242142,0.034881238218082054
196,AVPROSchedulingRule_CTRoutingRule,_1_26,5310.0454,42318.171875,0.02071506902575493,0.03346583705427191
197,AVPROSchedulingRule_CTRoutingRule,_1_59,5415.5713,24053.90234375,0.0,0.033522613368466694
198,AVPROSchedulingRule_CTRoutingRule,_1_64,5423.2812,18084.01953125,0.037065085023641586,0.043967996271303524
199,AVPROSchedulingRule_CTRoutingRule,_1_60,5435.114,23254.203125,0.0,0.04042473325419533
200,COVERTSchedulingRule_CTRoutingRule,_1_61,3890.9126,32576.50390625,0.04625486582517624,0.03692144091049421
201,COVERTSchedulingRule_CTRoutingRule,_1_9,3944.0962,49217.99609375,0.036171648651361465,0.035975878186506806
202,COVERTSchedulingRule_CTRoutingRule,_1_40,4021.5903,53559.1796875,0.04188542813062668,0.035169198299468615
203,COVERTSchedulingRule_CTRoutingRule,_1_6,4079.5046,33947.9765625,0.05013338848948479,0.036751249032893306
204,COVERTSchedulingRule_CTRoutingRule,_1_43,4096.411,47128.57421875,0.0450662299990654,0.034222604897647946
205,COVERTSchedulingRule_CTRoutingRule,_1_89,4102.0303,36450.6328125,0.03428727388381958,0.03636625351808709
206,COVERTSchedulingRule_CTRoutingRule,_1_54,4116.4414,33508.3125,0.04226754978299141,0.03046222674134692
207,COVERTSchedulingRule_CTRoutingRule,_1_77,4134.537,33478.2734375,0.03714042156934738,0.03462240011471595
208,COVERTSchedulingRule_CTRoutingRule,_1_31,4138.3013,28479.123046875,0.047249920666217804,0.03947360672946976
209,COVERTSchedulingRule_CTRoutingRule,_1_48,4139.249,60554.453125,0.03804854676127434,0.03048198116756444
210,COVERTSchedulingRule_CTRoutingRule,_1_12,4151.413,34567.140625,0.03719219192862511,0.03923258172624806
211,COVERTSchedulingRule_CTRoutingRule,_1_51,4152.4463,46571.01171875,0.03694166988134384,0.03802039279264817
212,COVERTSchedulingRule_CTRoutingRule,_1_3,4157.568,29071.26171875,0.03313087299466133,0.03406790410725207
