,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
774,|(1) Optimizer|model|Adam_model_1,_1_7,4646.234,35813.74609375,0.04388968273997307,0.025355305651794363
775,|(1) Optimizer|model|Adam_model_1,_1_9,4017.527,59585.03515625,0.02613447979092598,0.030304939626199012
776,|(1) Optimizer|model|Adam_model_1,_1_23,4483.9297,29976.845703125,0.029571615159511566,0.048562199922682556
777,|(1) Optimizer|model|Adam_model_1,_1_24,4785.692,43973.3203125,0.03485827520489693,0.0
778,|(1) Optimizer|model|Adam_model_1,_1_12,4127.298,52783.0546875,0.042157601565122604,0.010275835406271755
779,|(1) Optimizer|model|Adam_model_1,_1_15,4397.4736,54957.19140625,0.037249818444252014,0.048845045933300336
780,|(1) Optimizer|model|Adam_model_1,_1_41,4529.844,46328.74609375,0.04692136123776436,0.051025860610056824
781,|(1) Optimizer|model|Adam_model_1,_1_79,4701.271,37396.4375,0.039263807237148285,0.040999741372704235
782,|(1) Optimizer|model|Adam_model_1,_1_46,4325.7764,28365.958984375,0.04012751579284668,0.0385288654861933
783,|(1) Optimizer|model|Adam_model_1,_1_70,4939.887,33040.875,0.0031877115834504366,0.007072707011650767
784,|(1) Optimizer|model|Adam_model_1,_1_84,4701.09,48853.52734375,0.020330239087343216,0.041757117394671965
785,|(1) Optimizer|model|Adam_model_1,_1_48,4155.249,58332.75,0.041270773857831955,0.03291819147143792
786,|(1) Optimizer|model|Adam_model_1,_1_83,4423.8887,37432.8203125,0.0394274927675724,0.014741561009676819
787,|(1) Optimizer|model|Adam_model_1,_1_77,4600.327,40205.77734375,0.004869619384407997,0.03492481630407193
788,|(1) Optimizer|model|Adam_model_1,_1_14,4425.127,66185.2890625,0.02744496986269951,0.0
789,|(1) Optimizer|model|Adam_model_1,_1_13,4447.9756,52987.8125,0.042482100427150726,0.012425662498316056
790,|(1) Optimizer|model|Adam_model_1,_1_25,4308.8125,36580.51953125,0.04604284092783928,0.018542950325186647
791,|(1) Optimizer|model|Adam_model_1,_1_22,4844.5703,65046.984375,0.03963074833154678,0.031187161368135555
792,|(1) Optimizer|model|Adam_model_1,_1_49,5214.6455,28662.12109375,0.029269475489854813,0.04346348214057303
793,|(1) Optimizer|model|Adam_model_1,_1_76,5090.426,37513.51953125,0.042542871087789536,0.028573909205545128
794,|(1) Optimizer|model|Adam_model_1,_1_82,4560.8994,42496.16015625,0.03755507618188858,0.0488280921920235
795,|(1) Optimizer|model|Adam_model_1,_1_85,4822.207,57115.8828125,0.03172475844621658,0.027004882119447078
796,|(1) Optimizer|model|Adam_model_1,_1_71,4798.936,53468.7109375,0.036936163902282715,0.03651433916018775
797,|(1) Optimizer|model|Adam_model_1,_1_78,4377.3926,61534.40234375,0.03833815082907677,0.02427599001324423
798,|(1) Optimizer|model|Adam_model_1,_1_47,4707.7007,37803.34375,0.04058648645877838,0.03575795605405157
799,|(1) Optimizer|model|Adam_model_1,_1_40,4138.5903,57909.609375,0.0361134335398674,0.04887005163226686
800,|(1) Optimizer|model|AdaMax_model_3,_1_35,4586.0693,57617.8515625,0.004968918859958649,0.06131684785134532
801,|(1) Optimizer|model|AdaMax_model_3,_1_32,4530.5933,55741.48828125,0.0358579158782959,0.049878074543609076
802,|(1) Optimizer|model|AdaMax_model_3,_1_92,4261.179,52231.19140625,0.041093990206718445,0.025016295020841673
803,|(1) Optimizer|model|AdaMax_model_3,_1_66,4831.648,58227.09765625,0.01528129167854786,0.022051816293381987
804,|(1) Optimizer|model|AdaMax_model_3,_1_59,5084.4663,32973.19140625,0.0,0.007607085412833451
805,|(1) Optimizer|model|AdaMax_model_3,_1_61,3940.61,45864.2421875,0.03497850149869919,0.036797894420686275
806,|(1) Optimizer|model|AdaMax_model_3,_1_95,4236.1475,51726.4140625,0.04961676895618439,0.017279801841789087
807,|(1) Optimizer|model|AdaMax_model_3,_1_57,4378.0454,39065.625,0.028009852394461632,0.017801559643475236
808,|(1) Optimizer|model|AdaMax_model_3,_1_68,4306.4277,39734.69140625,0.03685515373945236,0.050577669031082906
809,|(1) Optimizer|model|AdaMax_model_3,_1_50,4662.969,58677.53515625,0.037472233176231384,0.01565480847196728
810,|(1) Optimizer|model|AdaMax_model_3,_1_33,5010.04,58346.23828125,0.03148704022169113,0.027557013041400527
811,|(1) Optimizer|model|AdaMax_model_3,_1_34,4800.463,23148.392578125,0.02064293436706066,0.03692574162322455
812,|(1) Optimizer|model|AdaMax_model_3,_1_51,4158.37,67879.421875,0.0389174185693264,0.0
813,|(1) Optimizer|model|AdaMax_model_3,_1_56,4307.1455,37091.39453125,0.03568648919463158,0.02902242805718502
814,|(1) Optimizer|model|AdaMax_model_3,_1_69,4673.443,46673.5078125,0.034650444984436035,0.0267504242832631
815,|(1) Optimizer|model|AdaMax_model_3,_1_94,4618.179,62249.84375,0.038858380168676376,0.0
816,|(1) Optimizer|model|AdaMax_model_3,_1_60,5022.8184,34078.42578125,0.04175947979092598,0.017281075668866372
817,|(1) Optimizer|model|AdaMax_model_3,_1_67,4585.8257,52508.68359375,0.0,0.030262932030197066
818,|(1) Optimizer|model|AdaMax_model_3,_1_93,4443.2627,44212.09765625,0.03609934076666832,0.02709832124547362
819,|(1) Optimizer|model|AdaMax_model_3,_1_58,4494.331,32287.330078125,0.022584592923521996,0.010919274573732811
820,|(1) Optimizer|model|AdaMax_model_3,_1_5,4707.7905,60475.23828125,0.03281326964497566,0.01916949601660378
821,|(1) Optimizer|model|AdaMax_model_3,_1_2,4533.0728,79306.6484375,0.05295368283987045,0.0019440018270092247
822,|(1) Optimizer|model|AdaMax_model_3,_1_3,4132.471,41842.12109375,0.03900967165827751,0.024336492900458508
823,|(1) Optimizer|model|AdaMax_model_3,_1_4,5240.3794,47798.8125,0.021041367202997208,0.01726040287878759
824,|(1) Optimizer|model|AdaMax_model_3,_1_45,4187.7764,41278.3046875,0.0415242537856102,0.01464160321455401
825,|(1) Optimizer|model|AdaMax_model_3,_1_89,4112.5186,53038.37109375,0.04198343679308891,0.0
826,|(1) Optimizer|model|AdaMax_model_3,_1_42,4843.0776,55007.84375,0.016297023743391037,0.014375743435997158
827,|(1) Optimizer|model|AdaMax_model_3,_1_80,4970.4614,53366.33203125,0.01956932619214058,0.0001019174590507912
828,|(1) Optimizer|model|AdaMax_model_3,_1_74,4769.0527,53524.859375,0.040479499846696854,0.007061381720077225
829,|(1) Optimizer|model|AdaMax_model_3,_1_73,5004.7505,36895.1328125,0.03710734844207764,0.03974576217698983
830,|(1) Optimizer|model|AdaMax_model_3,_1_87,4206.4478,67032.640625,0.04089677706360817,0.012048444736606247
831,|(1) Optimizer|model|AdaMax_model_3,_1_27,4739.319,41143.2265625,0.010954517871141434,0.028342998866302527
832,|(1) Optimizer|model|AdaMax_model_3,_1_18,4456.7324,50875.97265625,0.031940583139657974,0.0
833,|(1) Optimizer|model|AdaMax_model_3,_1_20,4335.5063,32680.861328125,0.037579819560050964,0.02564654004892558
834,|(1) Optimizer|model|AdaMax_model_3,_1_16,4572.7993,42294.34765625,0.044847432523965836,0.01761054392728774
835,|(1) Optimizer|model|AdaMax_model_3,_1_29,4279.127,52269.19921875,0.021100744605064392,0.031640168910091776
836,|(1) Optimizer|model|AdaMax_model_3,_1_11,4596.028,43807.80078125,0.03263168781995773,0.0015034463716697732
837,|(1) Optimizer|model|AdaMax_model_3,_1_86,4543.5913,38528.59375,0.034924186766147614,0.006044193826276872
838,|(1) Optimizer|model|AdaMax_model_3,_1_72,5128.7036,51733.58203125,0.0,0.029014727739039417
839,|(1) Optimizer|model|AdaMax_model_3,_1_75,4427.499,39125.265625,0.03882468864321709,0.020297601621459906
840,|(1) Optimizer|model|AdaMax_model_3,_1_81,4871.998,46153.875,0.03270430862903595,0.004757754632917964
841,|(1) Optimizer|model|AdaMax_model_3,_1_88,4573.622,50622.12890625,0.04613960534334183,0.0
842,|(1) Optimizer|model|AdaMax_model_3,_1_43,4039.9944,61167.1171875,0.050864871591329575,0.01652895172686706
843,|(1) Optimizer|model|AdaMax_model_3,_1_44,4394.1055,58778.3828125,0.03967005014419556,0.024195304987750656
844,|(1) Optimizer|model|AdaMax_model_3,_1_10,4198.6104,65683.953125,0.03410552814602852,0.041808390157263065
845,|(1) Optimizer|model|AdaMax_model_3,_1_17,4538.9614,59665.91015625,0.0599365308880806,0.01567880100433255
846,|(1) Optimizer|model|AdaMax_model_3,_1_28,4240.6294,73696.078125,0.04074184224009514,0.014583931962277677
847,|(1) Optimizer|model|AdaMax_model_3,_1_21,4887.7866,42933.62890625,0.039626866579055786,0.023176493042773635
848,|(1) Optimizer|model|AdaMax_model_3,_1_26,5095.1587,45041.69921875,0.03436778858304024,0.04116861381610643
849,|(1) Optimizer|model|AdaMax_model_3,_1_19,4316.3027,35122.921875,0.03844129666686058,0.049305626795121744
850,|(1) Optimizer|model|AdaMax_model_3,_1_62,4998.9863,47540.84375,0.0383819080889225,0.01479842943293478
851,|(1) Optimizer|model|AdaMax_model_3,_1_96,4444.3433,51385.52734375,0.03510306030511856,0.027292219977638397
852,|(1) Optimizer|model|AdaMax_model_3,_1_91,4787.4883,34102.99609375,0.04073338583111763,0.014199891856697256
853,|(1) Optimizer|model|AdaMax_model_3,_1_65,4461.843,36519.58984375,0.026429496705532074,0.031406004596121785
854,|(1) Optimizer|model|AdaMax_model_3,_1_53,4678.5723,35540.88671875,0.024779772385954857,0.03159365858795335
855,|(1) Optimizer|model|AdaMax_model_3,_1_98,4836.79,40389.8828125,0.034756917506456375,0.02081821188046603
856,|(1) Optimizer|model|AdaMax_model_3,_1_54,4183.0894,43693.76953125,0.035373788326978683,0.003643535893995488
857,|(1) Optimizer|model|AdaMax_model_3,_1_38,4480.533,48788.1875,0.05101025849580765,0.011147220533448975
858,|(1) Optimizer|model|AdaMax_model_3,_1_31,4124.787,44666.39453125,0.04120586812496185,0.022109202036073545
859,|(1) Optimizer|model|AdaMax_model_3,_1_36,5017.6567,44129.859375,0.024498362094163895,0.026862697089852814
860,|(1) Optimizer|model|AdaMax_model_3,_1_55,4590.347,31922.375,0.0473671518266201,0.024406766956000848
861,|(1) Optimizer|model|AdaMax_model_3,_1_52,4287.7324,54746.72265625,0.042606718838214874,0.004434553940715274
862,|(1) Optimizer|model|AdaMax_model_3,_1_99,4627.123,42278.1484375,0.029815029352903366,0.025058006009836518
863,|(1) Optimizer|model|AdaMax_model_3,_1_64,5690.5093,20369.07421875,0.02290928177535534,0.05454325437956536
864,|(1) Optimizer|model|AdaMax_model_3,_1_90,4799.973,52671.0390625,0.013468935154378414,0.0073337185269394915
865,|(1) Optimizer|model|AdaMax_model_3,_1_97,4547.55,36913.92578125,0.013135066255927086,0.0244401918739896
866,|(1) Optimizer|model|AdaMax_model_3,_1_63,4659.749,49540.4765625,0.04757073521614075,0.004991595453987585
867,|(1) Optimizer|model|AdaMax_model_3,_1_37,5091.932,66011.2421875,0.019181281328201294,0.028136009683505096
868,|(1) Optimizer|model|AdaMax_model_3,_1_30,4929.705,44568.0703125,0.03688996657729149,0.01828111417766649
869,|(1) Optimizer|model|AdaMax_model_3,_1_39,4555.8643,51673.9765625,0.03530878201127052,0.011433694478172402
870,|(1) Optimizer|model|AdaMax_model_3,_1_100,4269.1445,28638.0390625,0.055962640792131424,0.03912205084879003
871,|(1) Optimizer|model|AdaMax_model_3,_1_8,4523.3804,51248.03515625,0.030335096642374992,0.010649420211465156
872,|(1) Optimizer|model|AdaMax_model_3,_1_1,4460.0,43832.95703125,0.04370146244764328,0.01652652949283399
873,|(1) Optimizer|model|AdaMax_model_3,_1_6,4291.3525,60408.421875,0.030269067734479904,0.0
874,|(1) Optimizer|model|AdaMax_model_3,_1_7,4796.3696,36981.1953125,0.0006538567831739783,0.018874504975279326
875,|(1) Optimizer|model|AdaMax_model_3,_1_9,3933.8342,60158.24609375,0.03702164068818092,0.028904050124086436
876,|(1) Optimizer|model|AdaMax_model_3,_1_23,4497.9297,38039.7265625,0.020371556282043457,0.011457564373164726
877,|(1) Optimizer|model|AdaMax_model_3,_1_24,4776.692,40115.5625,0.03529823198914528,0.01942888651307688
878,|(1) Optimizer|model|AdaMax_model_3,_1_12,4115.7544,47160.046875,0.04402577131986618,0.034871224771588924
879,|(1) Optimizer|model|AdaMax_model_3,_1_15,4465.3066,62237.90625,0.030025042593479156,0.023704126386757163
880,|(1) Optimizer|model|AdaMax_model_3,_1_41,4832.577,55662.23828125,0.023157168179750443,0.026025124516927768
881,|(1) Optimizer|model|AdaMax_model_3,_1_79,4764.7246,38182.8203125,0.03351178020238876,0.037694218204626095
882,|(1) Optimizer|model|AdaMax_model_3,_1_46,4391.7764,32768.984375,0.027612965553998947,0.01921955453891964
883,|(1) Optimizer|model|AdaMax_model_3,_1_70,4933.9194,27766.359375,0.004210691899061203,0.03023144208077155
884,|(1) Optimizer|model|AdaMax_model_3,_1_84,4738.346,55116.61328125,0.01651734858751297,0.022647749908478596
885,|(1) Optimizer|model|AdaMax_model_3,_1_48,4164.249,64975.40234375,0.0406452976167202,0.01473288510966216
886,|(1) Optimizer|model|AdaMax_model_3,_1_83,4464.772,38877.0390625,0.037212077528238297,0.007204763854310156
887,|(1) Optimizer|model|AdaMax_model_3,_1_77,4261.1694,40493.87109375,0.03972728177905083,0.033911554613839275
888,|(1) Optimizer|model|AdaMax_model_3,_1_14,4470.79,54651.90625,0.02258402481675148,0.03402761376492976
889,|(1) Optimizer|model|AdaMax_model_3,_1_13,4368.31,55315.91015625,0.04734714329242706,0.004897343021484825
890,|(1) Optimizer|model|AdaMax_model_3,_1_25,4432.2773,36781.75,0.02558201737701893,0.017676546127219066
891,|(1) Optimizer|model|AdaMax_model_3,_1_22,5007.0547,69235.46875,0.015637928619980812,0.021598340164508005
892,|(1) Optimizer|model|AdaMax_model_3,_1_49,5172.4463,34763.45703125,0.047170184552669525,0.02568076165058783
893,|(1) Optimizer|model|AdaMax_model_3,_1_76,5090.993,38497.2265625,0.04243161901831627,0.024667817858902655
894,|(1) Optimizer|model|AdaMax_model_3,_1_82,4574.4297,43346.46875,0.03661143034696579,0.045274639276266335
895,|(1) Optimizer|model|AdaMax_model_3,_1_85,4819.9595,54485.58203125,0.03206632658839226,0.0332761703768415
896,|(1) Optimizer|model|AdaMax_model_3,_1_71,4840.1743,56772.7421875,0.03185286745429039,0.023606274797257357
897,|(1) Optimizer|model|AdaMax_model_3,_1_78,4510.271,63891.2734375,0.029628679156303406,0.015215974352497092
898,|(1) Optimizer|model|AdaMax_model_3,_1_47,4748.7007,37647.703125,0.03552505373954773,0.036350307628775134
899,|(1) Optimizer|model|AdaMax_model_3,_1_40,4220.8535,53809.46875,0.03046792931854725,0.06139714474899776
900,|(1) Optimizer|model|SQD_model_0,_1_35,4594.0693,65839.5625,0.003764332737773657,0.03711608958718142
901,|(1) Optimizer|model|SQD_model_0,_1_32,5361.084,64473.5390625,0.0,0.017180831395976523
902,|(1) Optimizer|model|SQD_model_0,_1_92,4677.702,54432.5078125,0.0,0.01768438783088962
903,|(1) Optimizer|model|SQD_model_0,_1_66,4913.3486,52887.75,0.009654508903622627,0.04268457944083943
904,|(1) Optimizer|model|SQD_model_0,_1_59,4885.7812,28193.869140625,0.028146425262093544,0.030740513647865488
905,|(1) Optimizer|model|SQD_model_0,_1_61,4145.6104,48147.08984375,0.0,0.031025338881400768
906,|(1) Optimizer|model|SQD_model_0,_1_95,4523.5396,47681.62109375,0.020764339715242386,0.033956190672520356
907,|(1) Optimizer|model|SQD_model_0,_1_57,4749.0864,37253.9296875,0.0,0.023629310730346655
908,|(1) Optimizer|model|SQD_model_0,_1_68,4589.483,51701.79296875,0.0,0.0
909,|(1) Optimizer|model|SQD_model_0,_1_50,5101.612,58827.2734375,0.0,0.015179116968002691
910,|(1) Optimizer|model|SQD_model_0,_1_33,5174.257,57208.8359375,0.0013862870400771499,0.030386168919324445
911,|(1) Optimizer|model|SQD_model_0,_1_34,4988.3843,31409.6015625,0.0,0.0
912,|(1) Optimizer|model|SQD_model_0,_1_51,4644.11,59086.50390625,0.0,0.03096461594713068
913,|(1) Optimizer|model|SQD_model_0,_1_56,4455.168,40310.49609375,0.0,0.013738065542649305
914,|(1) Optimizer|model|SQD_model_0,_1_69,5179.6016,51344.26171875,0.0,0.010140025996650742
915,|(1) Optimizer|model|SQD_model_0,_1_94,4659.025,57013.3515625,0.0,0.014456229017090419
916,|(1) Optimizer|model|SQD_model_0,_1_60,5467.034,38471.9375,0.0,0.0
917,|(1) Optimizer|model|SQD_model_0,_1_67,4529.291,58683.3203125,0.010633296333253384,0.013570252799459313
918,|(1) Optimizer|model|SQD_model_0,_1_93,4591.2627,43005.03125,0.0,0.03255803993397572
919,|(1) Optimizer|model|SQD_model_0,_1_58,4624.2324,29350.984375,0.0,0.02503887186201248
920,|(1) Optimizer|model|SQD_model_0,_1_5,4992.406,57521.953125,0.0,0.02710074662905247
921,|(1) Optimizer|model|SQD_model_0,_1_2,5084.9653,64221.18359375,0.0,0.05327452618594041
922,|(1) Optimizer|model|SQD_model_0,_1_3,4387.6616,45115.390625,0.0,0.012167854361804021
923,|(1) Optimizer|model|SQD_model_0,_1_4,5335.5986,47762.69140625,0.006145191378891468,0.01739875577550779
924,|(1) Optimizer|model|SQD_model_0,_1_45,4647.3228,42575.1171875,0.0,0.00847315800838135
925,|(1) Optimizer|model|SQD_model_0,_1_89,4454.7993,42866.8125,0.0,0.03505492047798358
926,|(1) Optimizer|model|SQD_model_0,_1_42,4762.4766,52995.25390625,0.02824758179485798,0.0215517972001798
927,|(1) Optimizer|model|SQD_model_0,_1_80,5292.3975,48154.05078125,0.0,0.018759202406186053
928,|(1) Optimizer|model|SQD_model_0,_1_74,5300.2646,42968.83203125,0.0,0.044840360386960314
929,|(1) Optimizer|model|SQD_model_0,_1_73,5181.337,48936.328125,0.0,0.0
930,|(1) Optimizer|model|SQD_model_0,_1_87,4558.338,62167.4140625,0.0,0.028117088752327195
931,|(1) Optimizer|model|SQD_model_0,_1_27,4508.8623,43776.7421875,0.08348290622234344,0.020366457691928335
932,|(1) Optimizer|model|SQD_model_0,_1_18,4799.4663,44169.45703125,0.0,0.03209079511029521
933,|(1) Optimizer|model|SQD_model_0,_1_20,4525.3457,33979.921875,0.0,0.019451305900540932
934,|(1) Optimizer|model|SQD_model_0,_1_16,4847.9277,42477.71484375,0.01780255325138569,0.016716447771324094
935,|(1) Optimizer|model|SQD_model_0,_1_29,4379.0957,52013.17578125,0.0015691235894337296,0.032425109311951035
936,|(1) Optimizer|model|SQD_model_0,_1_11,4733.387,35217.6953125,0.0,0.03376420476290279
937,|(1) Optimizer|model|SQD_model_0,_1_86,4806.19,37920.2734375,0.0,0.009379555119817065
938,|(1) Optimizer|model|SQD_model_0,_1_72,5104.77,50303.00390625,0.0,0.03365349301895768
939,|(1) Optimizer|model|SQD_model_0,_1_75,4499.7373,43177.9765625,0.02626129984855652,0.0019743007286808284
940,|(1) Optimizer|model|SQD_model_0,_1_81,5161.5146,43103.75,0.0,0.017478159855055877
941,|(1) Optimizer|model|SQD_model_0,_1_88,4752.1436,49593.5546875,0.0,0.004850371076458916
942,|(1) Optimizer|model|SQD_model_0,_1_43,4616.6963,54985.65625,0.0,0.03701622430716148
943,|(1) Optimizer|model|SQD_model_0,_1_44,4672.6953,58658.5703125,0.0,0.024635187029606452
944,|(1) Optimizer|model|SQD_model_0,_1_10,4366.0938,72460.1484375,0.0,0.024094839088410133
945,|(1) Optimizer|model|SQD_model_0,_1_17,4811.6562,59001.640625,0.0,0.019573167138780094
946,|(1) Optimizer|model|SQD_model_0,_1_28,4487.0947,64405.31640625,0.008729393593966961,0.039907187333413995
947,|(1) Optimizer|model|SQD_model_0,_1_21,4950.987,42922.97265625,0.009803086519241333,0.023212153328719717
948,|(1) Optimizer|model|SQD_model_0,_1_26,5521.2573,48428.75390625,0.0,0.028427549643674246
949,|(1) Optimizer|model|SQD_model_0,_1_19,4463.956,46022.96484375,0.02349923364818096,0.004532928970803299
950,|(1) Optimizer|model|SQD_model_0,_1_62,5283.8096,50056.30859375,0.0,0.001633659765448563
951,|(1) Optimizer|model|SQD_model_0,_1_96,4836.485,48609.16015625,0.0,0.03698279576826906
952,|(1) Optimizer|model|SQD_model_0,_1_91,4987.4985,34919.8125,0.0,0.00872570818725224
953,|(1) Optimizer|model|SQD_model_0,_1_65,4679.3135,38841.68359375,0.0,0.023407104906364138
954,|(1) Optimizer|model|SQD_model_0,_1_53,4769.4194,44845.6796875,0.0,0.0
955,|(1) Optimizer|model|SQD_model_0,_1_98,4997.5303,44267.99609375,0.0,0.0
956,|(1) Optimizer|model|SQD_model_0,_1_54,4373.744,43453.8671875,0.0,0.004752296048836647
957,|(1) Optimizer|model|SQD_model_0,_1_38,4755.053,45539.1796875,0.015934865921735764,0.024399145206518
958,|(1) Optimizer|model|SQD_model_0,_1_31,4460.7207,44418.109375,0.016077114269137383,0.022910834293086626
959,|(1) Optimizer|model|SQD_model_0,_1_36,5225.6123,47021.8046875,0.0,0.010686929466392246
960,|(1) Optimizer|model|SQD_model_0,_1_55,5244.238,33744.3984375,0.0,0.014405621763789412
961,|(1) Optimizer|model|SQD_model_0,_1_52,4725.941,49731.1015625,0.0,0.021539808193998675
962,|(1) Optimizer|model|SQD_model_0,_1_99,4948.5776,48977.9140625,0.0,0.0
963,|(1) Optimizer|model|SQD_model_0,_1_64,5870.857,26606.08203125,0.0,0.014105388765743913
964,|(1) Optimizer|model|SQD_model_0,_1_90,4897.8,52043.94921875,0.0,0.01057024399351699
965,|(1) Optimizer|model|SQD_model_0,_1_97,4551.5303,41283.28515625,0.011043718084692955,0.005034614711015806
966,|(1) Optimizer|model|SQD_model_0,_1_63,4734.503,42945.734375,0.02122926525771618,0.03086423522868673
967,|(1) Optimizer|model|SQD_model_0,_1_37,5503.713,63683.84375,0.0,0.035006898634789445
968,|(1) Optimizer|model|SQD_model_0,_1_30,5632.113,43566.984375,0.0,0.02245574602004968
969,|(1) Optimizer|model|SQD_model_0,_1_39,4756.0767,51515.234375,0.0,0.012110617217847536
970,|(1) Optimizer|model|SQD_model_0,_1_100,4482.408,29020.62109375,0.0,0.037591071363783826
971,|(1) Optimizer|model|SQD_model_0,_1_8,4690.309,49881.05859375,0.0,0.016706845711636446
972,|(1) Optimizer|model|SQD_model_0,_1_1,4746.1763,44752.54296875,0.0,0.013278045229762432
973,|(1) Optimizer|model|SQD_model_0,_1_6,4708.77,50719.46875,0.0,0.01704076822485222
974,|(1) Optimizer|model|SQD_model_0,_1_7,4798.64,37360.37890625,0.0,0.01676956263480684
975,|(1) Optimizer|model|SQD_model_0,_1_9,4218.4307,60901.32421875,0.0,0.027088016485401732
976,|(1) Optimizer|model|SQD_model_0,_1_23,4509.5986,39291.765625,0.012703345157206059,0.005695795854186066
977,|(1) Optimizer|model|SQD_model_0,_1_24,5498.7754,38667.53515625,0.0,0.026721609461726446
978,|(1) Optimizer|model|SQD_model_0,_1_12,4387.79,51760.80078125,0.0,0.014747238202217128
979,|(1) Optimizer|model|SQD_model_0,_1_15,4747.21,66672.203125,0.0,0.008392127033347133
980,|(1) Optimizer|model|SQD_model_0,_1_41,5127.577,59270.5703125,0.0,0.016359829358650164
981,|(1) Optimizer|model|SQD_model_0,_1_79,5134.4106,43024.77734375,0.0,0.017341279545204782
982,|(1) Optimizer|model|SQD_model_0,_1_46,4537.4033,30938.279296875,0.0,0.027248046421236658
983,|(1) Optimizer|model|SQD_model_0,_1_70,4933.9194,31703.6953125,0.004210691899061203,0.012943841410389461
984,|(1) Optimizer|model|SQD_model_0,_1_84,4899.7397,58700.3671875,0.0,0.011713320609884576
985,|(1) Optimizer|model|SQD_model_0,_1_48,4498.921,57232.640625,0.017386624589562416,0.03592991404557804
986,|(1) Optimizer|model|SQD_model_0,_1_83,5151.4854,33838.55859375,0.0,0.033498568213411226
987,|(1) Optimizer|model|SQD_model_0,_1_77,4647.7075,34432.515625,0.0,0.055230098620318475
988,|(1) Optimizer|model|SQD_model_0,_1_14,4682.9414,54423.84765625,0.0,0.03470046837056093
989,|(1) Optimizer|model|SQD_model_0,_1_13,4837.9453,50214.8125,0.018667276948690414,0.021392653145469242
990,|(1) Optimizer|model|SQD_model_0,_1_25,4586.6445,37535.4453125,0.0,0.014431486933177464
991,|(1) Optimizer|model|SQD_model_0,_1_22,5097.066,72331.3984375,0.0023466628044843674,0.014510736732194851
992,|(1) Optimizer|model|SQD_model_0,_1_49,5283.6455,43574.6484375,0.0,0.0
993,|(1) Optimizer|model|SQD_model_0,_1_76,5307.392,37674.75390625,0.0,0.027933681803522268
994,|(1) Optimizer|model|SQD_model_0,_1_82,5099.373,54180.2734375,0.0,0.0
995,|(1) Optimizer|model|SQD_model_0,_1_85,5030.9595,53673.359375,0.0,0.03521271027480316
996,|(1) Optimizer|model|SQD_model_0,_1_71,5098.581,59518.34765625,0.0,0.012879847162579665
997,|(1) Optimizer|model|SQD_model_0,_1_78,4962.309,59481.68359375,0.0,0.03216681784486683
998,|(1) Optimizer|model|SQD_model_0,_1_47,5036.4707,41338.48046875,0.0,0.02230360374587592
999,|(1) Optimizer|model|SQD_model_0,_1_40,4664.8154,66860.2890625,0.0,0.02152318522976528
1000,|(3) AS|model|AS more rules_model_1,_1_35,4225.425,65358.3671875,0.05927236005663872,0.03853249689269079
1001,|(3) AS|model|AS more rules_model_1,_1_32,4302.77,61487.09765625,0.045694589614868164,0.028363588259460486
1002,|(3) AS|model|AS more rules_model_1,_1_92,4294.412,39298.24609375,0.03781524673104286,0.06809195395599181
1003,|(3) AS|model|AS more rules_model_1,_1_66,4274.575,42377.61328125,0.05364728346467018,0.0832987472243374
1004,|(3) AS|model|AS more rules_model_1,_1_59,4896.519,18889.625,0.026625271886587143,0.07577599193240395
1005,|(3) AS|model|AS more rules_model_1,_1_61,3833.4873,33611.3671875,0.053256504237651825,0.0677813029104191
1006,|(3) AS|model|AS more rules_model_1,_1_95,4075.7344,38908.5390625,0.06572126597166061,0.07012697328793815
1007,|(3) AS|model|AS more rules_model_1,_1_57,4206.62,21566.671875,0.04095073044300079,0.07409112576958439
1008,|(3) AS|model|AS more rules_model_1,_1_68,4214.3955,35120.40234375,0.04883819445967674,0.07007946600322429
1009,|(3) AS|model|AS more rules_model_1,_1_50,4628.969,44020.20703125,0.040376774966716766,0.06221849547090388
1010,|(3) AS|model|AS more rules_model_1,_1_33,4958.4233,51749.92578125,0.04094832018017769,0.0439645722349834
1011,|(3) AS|model|AS more rules_model_1,_1_34,4554.6255,16237.083984375,0.047647874802351,0.06781773284313816
1012,|(3) AS|model|AS more rules_model_1,_1_51,4163.37,49725.0,0.038516815751791,0.06393153024961945
1013,|(3) AS|model|AS more rules_model_1,_1_56,4277.168,24645.3828125,0.04291372746229172,0.0881163557497925
1014,|(3) AS|model|AS more rules_model_1,_1_69,4405.749,35845.33203125,0.05297614261507988,0.0652581932760458
1015,|(3) AS|model|AS more rules_model_1,_1_94,4618.179,46048.38671875,0.038858380168676376,0.05491833605970256
1016,|(3) AS|model|AS more rules_model_1,_1_60,4995.355,24429.724609375,0.04434123635292053,0.055232478949723156
1017,|(3) AS|model|AS more rules_model_1,_1_67,4291.2915,39492.421875,0.05539731681346893,0.06545144457776775
1018,|(3) AS|model|AS more rules_model_1,_1_93,4447.2627,32910.48828125,0.03512367978692055,0.07821697353779695
1019,|(3) AS|model|AS more rules_model_1,_1_58,4317.2324,23012.71875,0.05337487906217575,0.05551680844689848
1020,|(3) AS|model|AS more rules_model_1,_1_5,4770.9434,51557.7265625,0.025532381609082222,0.04311808768279478
1021,|(3) AS|model|AS more rules_model_1,_1_2,4409.4136,67761.484375,0.06481868773698807,0.04122812938132446
