,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
100,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_9,3825.3071,51032.58984375,0.29753735661506653,0.13928461838934858
101,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_10,3887.5886,62214.0078125,0.5403426885604858,0.08180579788450681
102,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_89,3967.6672,37521.8984375,0.4002893567085266,0.09204082155376601
103,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_61,3981.4004,34312.65625,0.1414451003074646,0.0023410576428286676
104,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_40,4011.5903,60492.77734375,0.4000947177410126,0.0
105,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_6,4017.5046,35114.359375,0.40550360083580017,0.17880816777075273
106,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_54,4022.9822,28166.076171875,0.3009641170501709,0.1865700706161734
107,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_35,4039.8877,66168.390625,0.46386992931365967,0.0810481729966755
108,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_48,4046.249,55705.859375,0.4036046266555786,0.11764269546393168
109,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_31,4056.3691,35429.93359375,0.3229593336582184,0.0
110,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_3,4072.4712,28244.9921875,0.2684474289417267,0.06948473613644407
111,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_29,4084.0107,46346.66796875,0.40645864605903625,0.04142669941570272
112,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_12,4139.4966,36884.59765625,0.2912617027759552,0.2389847947574499
113,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_51,4142.301,50639.9765625,0.34090277552604675,0.16836631810411304
114,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_95,4142.951,39237.4921875,0.2885034680366516,0.1505413629561267
115,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_77,4156.537,40390.95703125,0.26464810967445374,0.0010219987718573659
116,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_45,4165.33,29666.724609375,0.4001205265522003,0.18927107219580028
117,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_32,4186.9775,61000.85546875,0.3522361218929291,0.11120112234353362
118,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_87,4199.328,53371.46484375,0.3932704031467438,0.1481525363633968
119,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_92,4204.3115,42633.80078125,0.30695611238479614,0.1537744675278523
120,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_15,4208.881,54238.53125,0.3770742118358612,0.16941430645092787
