,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
71,|Deep MARL-MR Beefy (S)_model_3,_1_63,4676.6245,41369.91796875,0.1064596101641655,0.0
72,|Deep MARL-MR Beefy (S)_model_3,_1_5,4708.391,67003.859375,0.04731183499097824,0.0
73,|Deep MARL-MR Beefy (S)_model_3,_1_73,4720.5317,34639.015625,0.761289656162262,0.0
74,|Deep MARL-MR Beefy (S)_model_3,_1_27,4725.524,39054.8125,0.005967861972749233,0.0
75,|Deep MARL-MR Beefy (S)_model_3,_1_74,4729.716,53585.2265625,0.35399219393730164,0.0
76,|Deep MARL-MR Beefy (S)_model_3,_1_47,4736.394,40131.72265625,0.2666468620300293,0.0
77,|Deep MARL-MR Beefy (S)_model_3,_1_71,4737.935,61086.44140625,0.21558885276317596,0.0
78,|Deep MARL-MR Beefy (S)_model_3,_1_79,4738.271,41041.08203125,0.0,0.0
79,|Deep MARL-MR Beefy (S)_model_3,_1_91,4756.259,32125.8515625,0.2798393666744232,0.0
80,|Deep MARL-MR Beefy (S)_model_3,_1_13,4758.978,46667.8671875,0.0,0.0
81,|Deep MARL-MR Beefy (S)_model_3,_1_41,4770.6094,61261.05859375,0.19571082293987274,0.0
82,|Deep MARL-MR Beefy (S)_model_3,_1_98,4783.0527,38423.4375,0.7353391647338867,0.0
83,|Deep MARL-MR Beefy (S)_model_3,_1_24,4790.692,38852.4609375,0.13055145740509033,0.0
84,|Deep MARL-MR Beefy (S)_model_3,_1_30,4809.921,42346.015625,0.4445455074310303,0.0
85,|Deep MARL-MR Beefy (S)_model_3,_1_85,4819.9595,58341.72265625,0.3333333134651184,0.0
86,|Deep MARL-MR Beefy (S)_model_3,_1_34,4824.112,21149.126953125,0.0,0.0
87,|Deep MARL-MR Beefy (S)_model_3,_1_21,4856.826,36086.7109375,0.14881598949432373,0.0
88,|Deep MARL-MR Beefy (S)_model_3,_1_81,4862.827,42460.33203125,0.0,0.0
89,|Deep MARL-MR Beefy (S)_model_3,_1_36,4915.0674,41621.91796875,0.009926538914442062,0.0
90,|Deep MARL-MR Beefy (S)_model_3,_1_70,4949.698,27983.705078125,0.0,0.0
91,|Deep MARL-MR Beefy (S)_model_3,_1_59,4972.7007,25206.701171875,0.0,0.10911689826540012
92,|Deep MARL-MR Beefy (S)_model_3,_1_62,5016.839,42244.71875,0.4673224091529846,0.0
93,|Deep MARL-MR Beefy (S)_model_3,_1_22,5034.7227,61013.3515625,0.0,0.0
94,|Deep MARL-MR Beefy (S)_model_3,_1_4,5037.723,46807.28515625,0.7637766003608704,0.0
95,|Deep MARL-MR Beefy (S)_model_3,_1_26,5040.164,48088.08203125,0.4126216769218445,0.0
