,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
595,|(1) Optimizer|model|Adam (Non-stationary)_model_6,_1_85,4828.585,50194.9140625,0.0345967598259449,0.04200385765092117
596,|(1) Optimizer|model|Adam (Non-stationary)_model_6,_1_71,5053.941,51103.89453125,0.006428259890526533,0.048853553272017625
597,|(1) Optimizer|model|Adam (Non-stationary)_model_6,_1_78,4351.095,62697.2265625,0.0378502793610096,0.017368553552998326
598,|(1) Optimizer|model|Adam (Non-stationary)_model_6,_1_47,4745.9917,38871.22265625,0.036322567611932755,0.033693941171035253
599,|(1) Optimizer|model|Adam (Non-stationary)_model_6,_1_40,4235.0337,65493.53125,0.0299441646784544,0.02774882609628018
600,|(1) Optimizer|model|RAdam_model_5,_1_35,4471.664,60341.87109375,0.01867714710533619,0.044197478673200674
601,|(1) Optimizer|model|RAdam_model_5,_1_32,4671.64,59839.75,0.03206313028931618,0.03915639520251252
602,|(1) Optimizer|model|RAdam_model_5,_1_92,4399.7046,52816.72265625,0.040144942700862885,0.022571425962751315
603,|(1) Optimizer|model|RAdam_model_5,_1_66,4328.279,62007.75,0.06212767958641052,0.0
604,|(1) Optimizer|model|RAdam_model_5,_1_59,4861.5356,28526.73046875,0.03458191826939583,0.030776333760499694
605,|(1) Optimizer|model|RAdam_model_5,_1_61,3963.1655,48938.04296875,0.03965592756867409,0.030167978222598164
606,|(1) Optimizer|model|RAdam_model_5,_1_95,4180.1543,47720.421875,0.05017287656664848,0.030708497892267133
607,|(1) Optimizer|model|RAdam_model_5,_1_57,4263.9287,41407.12109375,0.03543251380324364,0.002476852786174701
608,|(1) Optimizer|model|RAdam_model_5,_1_68,4554.848,47506.47265625,0.01770276390016079,0.015450050909189567
609,|(1) Optimizer|model|RAdam_model_5,_1_50,4722.4663,55644.66796875,0.03301559016108513,0.022327392586471942
610,|(1) Optimizer|model|RAdam_model_5,_1_33,5244.4526,44456.19140625,0.0,0.07166644998243021
611,|(1) Optimizer|model|RAdam_model_5,_1_34,4804.142,22487.052734375,0.01978205516934395,0.03353882535053574
612,|(1) Optimizer|model|RAdam_model_5,_1_51,4168.37,62710.97265625,0.03639162331819534,0.020689310312440527
613,|(1) Optimizer|model|RAdam_model_5,_1_56,4325.0396,38533.9765625,0.028718389570713043,0.023315385601496777
614,|(1) Optimizer|model|RAdam_model_5,_1_69,4698.1597,49848.1796875,0.03587910160422325,0.018498016078444906
615,|(1) Optimizer|model|RAdam_model_5,_1_94,4623.865,51964.1875,0.03035871870815754,0.030837577602277694
616,|(1) Optimizer|model|RAdam_model_5,_1_60,5319.194,33969.82421875,0.012873275205492973,0.017676818471751614
617,|(1) Optimizer|model|RAdam_model_5,_1_67,4561.36,49283.0859375,0.011498882435262203,0.03443952325633832
618,|(1) Optimizer|model|RAdam_model_5,_1_93,4457.718,47116.46484375,0.0320223867893219,0.0110080595721442
619,|(1) Optimizer|model|RAdam_model_5,_1_58,4549.3926,25066.01171875,0.014860410243272781,0.044223336207459024
620,|(1) Optimizer|model|RAdam_model_5,_1_5,4774.7227,49030.75390625,0.025266317650675774,0.0428304441307388
621,|(1) Optimizer|model|RAdam_model_5,_1_2,4741.195,73704.546875,0.031669482588768005,0.01644401452204953
622,|(1) Optimizer|model|RAdam_model_5,_1_3,4215.471,36288.3984375,0.025608671829104424,0.04118663139543131
623,|(1) Optimizer|model|RAdam_model_5,_1_4,5230.7085,43814.74609375,0.021953439339995384,0.023668206842425994
624,|(1) Optimizer|model|RAdam_model_5,_1_45,4236.142,41381.23046875,0.03876008093357086,0.014502946234391516
625,|(1) Optimizer|model|RAdam_model_5,_1_89,4289.262,44393.6953125,0.02936360612511635,0.028863099938564188
626,|(1) Optimizer|model|RAdam_model_5,_1_42,4872.9937,50811.609375,0.008724484592676163,0.030714521098592018
627,|(1) Optimizer|model|RAdam_model_5,_1_80,4970.7896,55118.03125,0.020572584122419357,0.0
628,|(1) Optimizer|model|RAdam_model_5,_1_74,5054.4097,45288.9140625,0.022634265944361687,0.03572781399860245
629,|(1) Optimizer|model|RAdam_model_5,_1_73,5130.8804,39605.8125,0.011709309183061123,0.0284799683757807
630,|(1) Optimizer|model|RAdam_model_5,_1_87,4358.9077,65108.98046875,0.025294341146945953,0.018305100087762
631,|(1) Optimizer|model|RAdam_model_5,_1_27,4934.4106,43735.6953125,0.0,0.006307489650287163
632,|(1) Optimizer|model|RAdam_model_5,_1_18,4466.419,48000.9375,0.03568442910909653,0.006911184496571019
633,|(1) Optimizer|model|RAdam_model_5,_1_20,4374.0044,30612.439453125,0.034233804792165756,0.03364931249837042
634,|(1) Optimizer|model|RAdam_model_5,_1_16,4762.721,45096.66015625,0.023542506620287895,0.0
635,|(1) Optimizer|model|RAdam_model_5,_1_29,4283.07,51571.859375,0.024318236857652664,0.03374184710900713
636,|(1) Optimizer|model|RAdam_model_5,_1_11,4708.188,40174.50390625,0.0057918657548725605,0.008759863640323846
637,|(1) Optimizer|model|RAdam_model_5,_1_86,4559.0933,32152.826171875,0.035760752856731415,0.03287120556547137
638,|(1) Optimizer|model|RAdam_model_5,_1_72,4727.2095,43159.2109375,0.03437748923897743,0.05215309235034347
639,|(1) Optimizer|model|RAdam_model_5,_1_75,4516.0127,36235.5078125,0.026971014216542244,0.03420393236114732
640,|(1) Optimizer|model|RAdam_model_5,_1_81,4864.998,41128.734375,0.03587355464696884,0.023179117138140918
641,|(1) Optimizer|model|RAdam_model_5,_1_88,4698.463,47346.6796875,0.014260813593864441,0.016714413087215534
642,|(1) Optimizer|model|RAdam_model_5,_1_43,4609.508,64237.9140625,0.009148945100605488,0.0005406297313357784
643,|(1) Optimizer|model|RAdam_model_5,_1_44,4476.116,57695.53125,0.03232503682374954,0.021775019820231892
644,|(1) Optimizer|model|RAdam_model_5,_1_10,4302.249,67194.765625,0.026720747351646423,0.028241077734623227
645,|(1) Optimizer|model|RAdam_model_5,_1_17,4603.275,64503.6875,0.046271055936813354,0.0
646,|(1) Optimizer|model|RAdam_model_5,_1_28,4540.0728,67316.0546875,0.012537981383502483,0.02573681969955301
647,|(1) Optimizer|model|RAdam_model_5,_1_21,4928.1304,44417.06640625,0.018418891355395317,0.016354896161419302
648,|(1) Optimizer|model|RAdam_model_5,_1_26,5018.253,49326.62109375,0.0421401672065258,0.02618642221319229
649,|(1) Optimizer|model|RAdam_model_5,_1_19,4683.0117,39944.6796875,0.00380626879632473,0.02308341206297686
650,|(1) Optimizer|model|RAdam_model_5,_1_62,4958.828,48103.5390625,0.04345983639359474,0.020031978234863208
651,|(1) Optimizer|model|RAdam_model_5,_1_96,4526.3433,45600.50390625,0.03234599530696869,0.055033033867884294
652,|(1) Optimizer|model|RAdam_model_5,_1_91,4871.499,30765.517578125,0.025738338008522987,0.028785334000410757
653,|(1) Optimizer|model|RAdam_model_5,_1_65,4500.301,39505.328125,0.022892767563462257,0.017614530535365117
654,|(1) Optimizer|model|RAdam_model_5,_1_53,4689.2207,39714.8671875,0.021975168958306313,0.016695603540936618
655,|(1) Optimizer|model|RAdam_model_5,_1_98,4822.79,44133.44921875,0.04380759224295616,0.004945024333632574
656,|(1) Optimizer|model|RAdam_model_5,_1_54,4355.863,34143.4296875,0.02099684067070484,0.041966258239001165
657,|(1) Optimizer|model|RAdam_model_5,_1_38,4881.9414,44637.03125,0.011544577777385712,0.02418853530522941
658,|(1) Optimizer|model|RAdam_model_5,_1_31,4380.965,42482.1875,0.013061300851404667,0.027404094834614527
659,|(1) Optimizer|model|RAdam_model_5,_1_36,5233.6123,43180.35546875,0.0053429557010531425,0.0256831879653898
660,|(1) Optimizer|model|RAdam_model_5,_1_55,4702.9043,28628.7578125,0.04545820504426956,0.0383297684663329
661,|(1) Optimizer|model|RAdam_model_5,_1_52,4300.6787,51604.859375,0.05311932414770126,0.006967239112058064
662,|(1) Optimizer|model|RAdam_model_5,_1_99,4521.9355,47929.625,0.04030708596110344,0.006571710143474834
663,|(1) Optimizer|model|RAdam_model_5,_1_64,5775.272,25565.03125,0.009888592176139355,0.02401849364930457
664,|(1) Optimizer|model|RAdam_model_5,_1_90,4780.973,51444.4921875,0.023123962804675102,0.01437752485209411
665,|(1) Optimizer|model|RAdam_model_5,_1_97,4496.55,37255.84375,0.03849683329463005,0.018910862527645123
666,|(1) Optimizer|model|RAdam_model_5,_1_63,4752.749,44563.3984375,0.014858909882605076,0.01911741822130746
667,|(1) Optimizer|model|RAdam_model_5,_1_37,4661.9307,71255.328125,0.04168925806879997,0.014253599171205089
668,|(1) Optimizer|model|RAdam_model_5,_1_30,5075.622,41519.21875,0.029551947489380836,0.027196448682894
669,|(1) Optimizer|model|RAdam_model_5,_1_39,4625.7744,52252.3046875,0.024326320737600327,0.007687330997530345
670,|(1) Optimizer|model|RAdam_model_5,_1_100,4303.1753,34614.49609375,0.04544306546449661,0.009092445989087107
671,|(1) Optimizer|model|RAdam_model_5,_1_8,4436.309,49604.28125,0.038616832345724106,0.023753474603794136
672,|(1) Optimizer|model|RAdam_model_5,_1_1,4713.3633,40825.51953125,0.005054958630353212,0.024527710798143452
673,|(1) Optimizer|model|RAdam_model_5,_1_6,4392.3525,51906.76953125,0.027056824415922165,0.013074748809534771
674,|(1) Optimizer|model|RAdam_model_5,_1_7,4671.1562,36546.84375,0.04210565984249115,0.020431993224050003
675,|(1) Optimizer|model|RAdam_model_5,_1_9,4197.073,55982.77734375,0.0032758351881057024,0.03167549156436462
676,|(1) Optimizer|model|RAdam_model_5,_1_23,4487.259,33902.01953125,0.02800643816590309,0.02589538656077155
677,|(1) Optimizer|model|RAdam_model_5,_1_24,4783.692,35170.6796875,0.034335676580667496,0.03318997988508259
678,|(1) Optimizer|model|RAdam_model_5,_1_12,4147.255,51545.3671875,0.037580374628305435,0.012631945265696214
679,|(1) Optimizer|model|RAdam_model_5,_1_15,4608.0586,55394.22265625,0.016680264845490456,0.041948219929256736
680,|(1) Optimizer|model|RAdam_model_5,_1_41,5004.577,57284.49609375,0.010925124399363995,0.009508289754645972
681,|(1) Optimizer|model|RAdam_model_5,_1_79,4679.2964,36780.67578125,0.042390234768390656,0.035022006052681534
682,|(1) Optimizer|model|RAdam_model_5,_1_46,4388.7764,30508.849609375,0.03470761328935623,0.030490212725782298
683,|(1) Optimizer|model|RAdam_model_5,_1_70,4937.337,29447.330078125,0.00036065574386157095,0.020890771309895355
684,|(1) Optimizer|model|RAdam_model_5,_1_84,4831.534,52855.734375,0.00788213312625885,0.031059614976818806
685,|(1) Optimizer|model|RAdam_model_5,_1_48,4331.249,58164.41015625,0.02671213075518608,0.029657525923961685
686,|(1) Optimizer|model|RAdam_model_5,_1_83,4541.182,29781.005859375,0.03473358973860741,0.04686517151194854
687,|(1) Optimizer|model|RAdam_model_5,_1_77,4276.7666,45956.93359375,0.039669644087553024,0.012611760786732809
688,|(1) Optimizer|model|RAdam_model_5,_1_14,4334.0615,55729.859375,0.038354553282260895,0.028048331708223347
689,|(1) Optimizer|model|RAdam_model_5,_1_13,5100.2407,44972.35546875,0.0032586962915956974,0.033976146048960786
690,|(1) Optimizer|model|RAdam_model_5,_1_25,4315.984,31147.126953125,0.045510560274124146,0.03341679309763536
691,|(1) Optimizer|model|RAdam_model_5,_1_22,4810.9087,61896.1640625,0.034797392785549164,0.03076769076909857
692,|(1) Optimizer|model|RAdam_model_5,_1_49,5163.0166,33221.18359375,0.05328545719385147,0.02952526603754204
693,|(1) Optimizer|model|RAdam_model_5,_1_76,5143.3926,43458.21875,0.03374294564127922,0.0
694,|(1) Optimizer|model|RAdam_model_5,_1_82,4560.076,47546.7578125,0.03461012244224548,0.026968140852405925
695,|(1) Optimizer|model|RAdam_model_5,_1_85,4819.9595,58975.87109375,0.03607131913304329,0.008192067004931225
696,|(1) Optimizer|model|RAdam_model_5,_1_71,5102.705,59305.5078125,0.0,0.008690229042582558
697,|(1) Optimizer|model|RAdam_model_5,_1_78,4455.243,59141.1328125,0.03140076994895935,0.028783793098419604
698,|(1) Optimizer|model|RAdam_model_5,_1_47,4840.981,42436.2890625,0.024444758892059326,0.02014800996301425
699,|(1) Optimizer|model|RAdam_model_5,_1_40,4314.5903,66503.6015625,0.024401217699050903,0.025486278291297522
700,|(1) Optimizer|model|Adam_model_1,_1_35,4464.0693,61282.7734375,0.019748464226722717,0.04194655001596072
701,|(1) Optimizer|model|Adam_model_1,_1_32,4987.627,68844.609375,0.017367912456393242,0.0
702,|(1) Optimizer|model|Adam_model_1,_1_92,4698.8887,57601.00390625,0.0,0.004736244933208718
703,|(1) Optimizer|model|Adam_model_1,_1_66,4850.424,60579.91796875,0.020999973639845848,0.00581272142290268
704,|(1) Optimizer|model|Adam_model_1,_1_59,5143.0845,33785.1015625,0.0,0.006133903705325273
705,|(1) Optimizer|model|Adam_model_1,_1_61,3953.4873,54035.5078125,0.041498031467199326,0.021909491945426886
706,|(1) Optimizer|model|Adam_model_1,_1_95,4730.368,55735.2734375,0.0032862394582480192,0.005729793623000719
707,|(1) Optimizer|model|Adam_model_1,_1_57,4252.4507,34167.00390625,0.03627078980207443,0.02627174491647633
708,|(1) Optimizer|model|Adam_model_1,_1_68,4748.1274,44503.2890625,0.0,0.02650983561140481
709,|(1) Optimizer|model|Adam_model_1,_1_50,5029.913,57873.9765625,0.0062434496358036995,0.01601697538638414
710,|(1) Optimizer|model|Adam_model_1,_1_33,5041.019,53203.5625,0.027443623170256615,0.03838994790409677
711,|(1) Optimizer|model|Adam_model_1,_1_34,4805.142,24770.2109375,0.01967468671500683,0.024956698685016123
712,|(1) Optimizer|model|Adam_model_1,_1_51,4206.37,60407.9296875,0.033484820276498795,0.027644186164310455
713,|(1) Optimizer|model|Adam_model_1,_1_56,4281.4424,42669.87109375,0.03833996504545212,0.007732031822280808
714,|(1) Optimizer|model|Adam_model_1,_1_69,5122.4067,52941.9140625,0.0042624021880328655,0.008144445071936764
715,|(1) Optimizer|model|Adam_model_1,_1_94,4618.179,54468.11328125,0.03526834398508072,0.02105172459276513
716,|(1) Optimizer|model|Adam_model_1,_1_60,5137.938,31059.328125,0.02865622378885746,0.029104409893368717
717,|(1) Optimizer|model|Adam_model_1,_1_67,4512.36,54621.44140625,0.019477970898151398,0.014881455873936859
718,|(1) Optimizer|model|Adam_model_1,_1_93,4458.2627,44253.32421875,0.03189172223210335,0.022248749986868602
719,|(1) Optimizer|model|Adam_model_1,_1_58,4481.658,28460.6796875,0.028309937566518784,0.026445788544300766
720,|(1) Optimizer|model|Adam_model_1,_1_5,4706.7905,57312.46484375,0.03315114974975586,0.019872101208950454
721,|(1) Optimizer|model|Adam_model_1,_1_2,4769.9873,73723.5859375,0.0290170069783926,0.016388008630790516
722,|(1) Optimizer|model|Adam_model_1,_1_3,4335.568,47003.85546875,0.007747537922114134,0.0
723,|(1) Optimizer|model|Adam_model_1,_1_4,5175.197,43382.7734375,0.033572006970644,0.025913212352266575
724,|(1) Optimizer|model|Adam_model_1,_1_45,4288.8467,38615.03515625,0.03379186615347862,0.025450391398689924
725,|(1) Optimizer|model|Adam_model_1,_1_89,4687.005,42407.671875,0.0,0.03356937610136873
726,|(1) Optimizer|model|Adam_model_1,_1_42,4917.9937,56103.5,0.0,0.01303120189695696
727,|(1) Optimizer|model|Adam_model_1,_1_80,4970.4614,50899.0625,0.02059357240796089,0.010274749796984122
728,|(1) Optimizer|model|Adam_model_1,_1_74,5274.282,55593.78515625,0.0023920321837067604,0.0025932892955964197
729,|(1) Optimizer|model|Adam_model_1,_1_73,5072.7505,43325.609375,0.025199348106980324,0.01712585874003076
730,|(1) Optimizer|model|Adam_model_1,_1_87,4344.4478,66043.6953125,0.027128342539072037,0.014983055332404044
731,|(1) Optimizer|model|Adam_model_1,_1_27,4752.0635,44993.3984375,0.01795051433146,0.0
732,|(1) Optimizer|model|Adam_model_1,_1_18,4583.8887,48196.921875,0.023098109290003777,0.005809179905588087
733,|(1) Optimizer|model|Adam_model_1,_1_20,4463.5596,36225.9296875,0.013976187445223331,0.0
734,|(1) Optimizer|model|Adam_model_1,_1_16,4761.5503,42695.8671875,0.023662758991122246,0.008696418024683385
735,|(1) Optimizer|model|Adam_model_1,_1_29,4333.127,63113.72265625,0.012499779462814331,0.0
736,|(1) Optimizer|model|Adam_model_1,_1_11,4655.8545,37263.203125,0.017820358276367188,0.02344237113395461
737,|(1) Optimizer|model|Adam_model_1,_1_86,4642.86,32624.755859375,0.023637736216187477,0.03090290375510992
738,|(1) Optimizer|model|Adam_model_1,_1_72,4707.128,55463.484375,0.03615952655673027,0.0018258383544447288
739,|(1) Optimizer|model|Adam_model_1,_1_75,4632.7373,46891.05859375,0.0,0.0
740,|(1) Optimizer|model|Adam_model_1,_1_81,5112.46,42970.80859375,0.005934797693043947,0.01609297600917228
741,|(1) Optimizer|model|Adam_model_1,_1_88,4651.213,48998.6484375,0.026813257485628128,0.010440911925245495
742,|(1) Optimizer|model|Adam_model_1,_1_43,4228.994,64125.64453125,0.039386700838804245,0.0009821071466193793
743,|(1) Optimizer|model|Adam_model_1,_1_44,4708.1055,54713.61328125,0.0,0.031517576321293476
744,|(1) Optimizer|model|Adam_model_1,_1_10,4338.2207,65728.703125,0.023777205497026443,0.03328934722488026
745,|(1) Optimizer|model|Adam_model_1,_1_17,4808.954,57794.3984375,0.018556438386440277,0.027099724707433964
746,|(1) Optimizer|model|Adam_model_1,_1_28,4532.7163,64313.9375,0.013476950116455555,0.03368104212909817
747,|(1) Optimizer|model|Adam_model_1,_1_21,4950.1304,43532.26953125,0.0022102671209722757,0.019584101079981917
748,|(1) Optimizer|model|Adam_model_1,_1_26,5274.976,52719.5859375,0.020632687956094742,0.011465349408776903
749,|(1) Optimizer|model|Adam_model_1,_1_19,4641.0117,38814.5390625,0.008495872840285301,0.027375330106532404
750,|(1) Optimizer|model|Adam_model_1,_1_62,4986.6714,48992.51171875,0.03973635286092758,0.016967943796697842
751,|(1) Optimizer|model|Adam_model_1,_1_96,4438.2534,51709.6171875,0.04132615402340889,0.02727981477801203
752,|(1) Optimizer|model|Adam_model_1,_1_91,4951.7373,36098.875,0.007934815250337124,0.0
753,|(1) Optimizer|model|Adam_model_1,_1_65,4404.5044,33430.9140625,0.035143546760082245,0.04055450432961119
754,|(1) Optimizer|model|Adam_model_1,_1_53,4669.33,39187.484375,0.027425380423665047,0.018411701011230866
755,|(1) Optimizer|model|Adam_model_1,_1_98,4966.2305,41812.3515625,0.007846899330615997,0.01581145951075137
756,|(1) Optimizer|model|Adam_model_1,_1_54,4589.863,41439.52734375,0.0,0.009079520276455512
757,|(1) Optimizer|model|Adam_model_1,_1_38,4841.5527,40403.6875,0.015766791999340057,0.04364764287415962
758,|(1) Optimizer|model|Adam_model_1,_1_31,4389.0728,45530.484375,0.01173350028693676,0.016586348984367602
759,|(1) Optimizer|model|Adam_model_1,_1_36,5212.6123,37993.83203125,0.008548729121685028,0.046973108108987846
760,|(1) Optimizer|model|Adam_model_1,_1_55,5288.238,34814.79296875,0.0,0.015652192304958006
761,|(1) Optimizer|model|Adam_model_1,_1_52,4530.372,50386.01953125,0.02442842349410057,0.01164636122349424
762,|(1) Optimizer|model|Adam_model_1,_1_99,4637.592,41820.05859375,0.029380440711975098,0.02498980677431228
763,|(1) Optimizer|model|Adam_model_1,_1_64,5779.272,28002.263671875,0.009474778547883034,0.00940513005049612
764,|(1) Optimizer|model|Adam_model_1,_1_90,4800.537,49062.8359375,0.020025357604026794,0.023630643426259357
765,|(1) Optimizer|model|Adam_model_1,_1_97,4504.9795,35820.6328125,0.03425852581858635,0.025649899548796116
766,|(1) Optimizer|model|Adam_model_1,_1_63,4761.749,43258.83984375,0.011515654623508453,0.02464715237078657
767,|(1) Optimizer|model|Adam_model_1,_1_37,5049.832,61413.80078125,0.02247844636440277,0.03200320134237589
768,|(1) Optimizer|model|Adam_model_1,_1_30,5016.3438,46679.453125,0.03269987180829048,0.0048092164721235476
769,|(1) Optimizer|model|Adam_model_1,_1_39,4691.0186,47880.91015625,0.012145794928073883,0.026973681716108595
770,|(1) Optimizer|model|Adam_model_1,_1_100,4274.6826,33434.96875,0.05266715586185455,0.01626625516037969
771,|(1) Optimizer|model|Adam_model_1,_1_8,4462.3975,51104.46875,0.034650493413209915,0.018022560742929662
772,|(1) Optimizer|model|Adam_model_1,_1_1,4584.3633,42980.7890625,0.02492787502706051,0.015218419691189965
773,|(1) Optimizer|model|Adam_model_1,_1_6,4452.3525,54788.02734375,0.022333446890115738,0.0027940092079412012
774,|(1) Optimizer|model|Adam_model_1,_1_7,4739.335,35876.39453125,0.01958744414150715,0.023580042601333336
775,|(1) Optimizer|model|Adam_model_1,_1_9,4097.383,58217.65234375,0.018566511571407318,0.021598744182750877
776,|(1) Optimizer|model|Adam_model_1,_1_23,4487.259,32575.2890625,0.02800643816590309,0.032269749611022594
777,|(1) Optimizer|model|Adam_model_1,_1_24,4815.692,36376.19921875,0.03279915452003479,0.02731987401640044
778,|(1) Optimizer|model|Adam_model_1,_1_12,4210.4194,49481.64453125,0.027711765840649605,0.021933483157825923
779,|(1) Optimizer|model|Adam_model_1,_1_15,4492.6562,52105.30859375,0.03051370196044445,0.050888922777310254
780,|(1) Optimizer|model|Adam_model_1,_1_41,4839.717,55435.5625,0.02556837536394596,0.018360021568343526
781,|(1) Optimizer|model|Adam_model_1,_1_79,4830.779,40101.21875,0.028280865401029587,0.023348809658638666
782,|(1) Optimizer|model|Adam_model_1,_1_46,4461.707,35486.671875,0.02266373485326767,0.01159124271036047
783,|(1) Optimizer|model|Adam_model_1,_1_70,4702.2744,26025.130859375,0.038883522152900696,0.031101715044962223
784,|(1) Optimizer|model|Adam_model_1,_1_84,4849.346,59979.94921875,0.005823699291795492,0.0011582482255501434
785,|(1) Optimizer|model|Adam_model_1,_1_48,4372.2275,52538.46484375,0.02125977911055088,0.042419433239506844
786,|(1) Optimizer|model|Adam_model_1,_1_83,4571.0312,38850.328125,0.03303481638431549,0.009711129790621238
787,|(1) Optimizer|model|Adam_model_1,_1_77,4695.6494,37124.98046875,0.0031441710889339447,0.04487680075585057
788,|(1) Optimizer|model|Adam_model_1,_1_14,4455.529,55396.484375,0.02500089444220066,0.02937406106985726
789,|(1) Optimizer|model|Adam_model_1,_1_13,5143.6235,46820.7578125,0.0,0.028440215291434742
790,|(1) Optimizer|model|Adam_model_1,_1_25,4488.1064,36729.125,0.016568806022405624,0.004217798415398526
791,|(1) Optimizer|model|Adam_model_1,_1_22,5004.924,52233.609375,0.011204695329070091,0.0525106467452062
792,|(1) Optimizer|model|Adam_model_1,_1_49,5218.1772,36362.23046875,0.028919324278831482,0.020567854579603986
793,|(1) Optimizer|model|Adam_model_1,_1_76,5200.9126,36859.6953125,0.02190818451344967,0.026578469004774695
794,|(1) Optimizer|model|Adam_model_1,_1_82,4570.2773,47622.93359375,0.033955443650484085,0.026658453001434435
795,|(1) Optimizer|model|Adam_model_1,_1_85,4902.7974,52441.0703125,0.021909842267632484,0.033354849961565625
796,|(1) Optimizer|model|Adam_model_1,_1_71,4820.654,56088.31640625,0.03718097135424614,0.02444482476983656
797,|(1) Optimizer|model|Adam_model_1,_1_78,4551.1455,60839.125,0.02546188235282898,0.023333152893400717
798,|(1) Optimizer|model|Adam_model_1,_1_47,4796.9653,45722.1328125,0.029948635026812553,0.007663021374926632
799,|(1) Optimizer|model|Adam_model_1,_1_40,4237.9307,57034.7109375,0.029742322862148285,0.04669650240548719
800,|(1) Optimizer|model|AdaMax_model_3,_1_35,4465.0693,50254.41015625,0.019607404246926308,0.06832979703103491
801,|(1) Optimizer|model|AdaMax_model_3,_1_32,4665.544,53166.94921875,0.032346636056900024,0.06817215365218394
802,|(1) Optimizer|model|AdaMax_model_3,_1_92,4576.8594,45497.05078125,0.01637406274676323,0.04985821495900368
803,|(1) Optimizer|model|AdaMax_model_3,_1_66,5068.424,52400.328125,0.00382880587130785,0.03911193034574691
804,|(1) Optimizer|model|AdaMax_model_3,_1_59,4803.747,26220.18359375,0.04167993739247322,0.04158555947371082
805,|(1) Optimizer|model|AdaMax_model_3,_1_61,4000.4873,44433.578125,0.032552286982536316,0.037465735487902475
806,|(1) Optimizer|model|AdaMax_model_3,_1_95,4353.2373,46773.5703125,0.035423554480075836,0.033659410330526066
807,|(1) Optimizer|model|AdaMax_model_3,_1_57,4190.4507,32598.369140625,0.04079883545637131,0.0314271165870247
808,|(1) Optimizer|model|AdaMax_model_3,_1_68,4495.0693,38045.6171875,0.02317800186574459,0.05029141884983403
809,|(1) Optimizer|model|AdaMax_model_3,_1_50,4697.593,63659.74609375,0.03518155217170715,0.0
810,|(1) Optimizer|model|AdaMax_model_3,_1_33,5041.942,70297.546875,0.027307722717523575,0.0
811,|(1) Optimizer|model|AdaMax_model_3,_1_34,4817.142,19503.4453125,0.018386246636509895,0.044753859323945336
812,|(1) Optimizer|model|AdaMax_model_3,_1_51,4172.4463,61890.62890625,0.03607981652021408,0.023166636621382162
813,|(1) Optimizer|model|AdaMax_model_3,_1_56,4286.624,34011.47265625,0.03719641640782356,0.04035541836985653
814,|(1) Optimizer|model|AdaMax_model_3,_1_69,4584.443,46041.8984375,0.04435376077890396,0.03123621477807165
815,|(1) Optimizer|model|AdaMax_model_3,_1_94,4618.179,49002.93359375,0.03526834398508072,0.042410762265898565
816,|(1) Optimizer|model|AdaMax_model_3,_1_60,5047.0146,29659.13671875,0.03657342121005058,0.034602034623752186
817,|(1) Optimizer|model|AdaMax_model_3,_1_67,4561.5854,56878.015625,0.011462148278951645,0.006614072616666309
818,|(1) Optimizer|model|AdaMax_model_3,_1_93,4443.2627,42324.53515625,0.03548853471875191,0.029821176062471866
819,|(1) Optimizer|model|AdaMax_model_3,_1_58,4471.2324,26387.408203125,0.030380109325051308,0.03730331068532928
820,|(1) Optimizer|model|AdaMax_model_3,_1_5,4737.7383,44147.2109375,0.029559066519141197,0.05636847449620044
821,|(1) Optimizer|model|AdaMax_model_3,_1_2,4724.195,78318.9765625,0.033235590904951096,0.0028700663667513273
822,|(1) Optimizer|model|AdaMax_model_3,_1_3,4073.502,35088.90625,0.046722762286663055,0.04579707800953145
823,|(1) Optimizer|model|AdaMax_model_3,_1_4,5151.197,43014.0078125,0.03859519585967064,0.027829724538828857
824,|(1) Optimizer|model|AdaMax_model_3,_1_45,4238.041,35856.5546875,0.03858107700943947,0.03636730443515101
825,|(1) Optimizer|model|AdaMax_model_3,_1_89,4080.495,49946.703125,0.04477596655488014,0.015704147326839963
826,|(1) Optimizer|model|AdaMax_model_3,_1_42,4823.738,46238.91796875,0.018274083733558655,0.04599457268644815
827,|(1) Optimizer|model|AdaMax_model_3,_1_80,4970.4614,50022.84765625,0.02059357240796089,0.013022451721321745
828,|(1) Optimizer|model|AdaMax_model_3,_1_74,5290.6123,36464.3125,0.0008886283612810075,0.06410264526109
829,|(1) Optimizer|model|AdaMax_model_3,_1_73,4893.431,37981.140625,0.06681348383426666,0.033439030176936016
830,|(1) Optimizer|model|AdaMax_model_3,_1_87,4310.6006,59554.11328125,0.03142128139734268,0.03804750337827824
831,|(1) Optimizer|model|AdaMax_model_3,_1_27,4801.138,33180.421875,0.012548207305371761,0.05924309634442036
832,|(1) Optimizer|model|AdaMax_model_3,_1_18,4457.724,43696.87109375,0.03661603480577469,0.031112608408976814
833,|(1) Optimizer|model|AdaMax_model_3,_1_20,4442.9824,31925.849609375,0.018630795180797577,0.025776251899537753
834,|(1) Optimizer|model|AdaMax_model_3,_1_16,4765.91,34526.31640625,0.02321499027311802,0.054664966811793794
835,|(1) Optimizer|model|AdaMax_model_3,_1_29,4218.7397,54772.12890625,0.03950652852654457,0.02438607823532171
836,|(1) Optimizer|model|AdaMax_model_3,_1_11,4581.2646,33043.8671875,0.034964315593242645,0.04472166728895039
