,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
113,CRSPTSchedulingRule_CTRoutingRule,_1_199,5445.8755,38365.80859375,0.07765783369541168,0.09493156123724453
114,CRSPTSchedulingRule_CTRoutingRule,_1_139,4221.532,25852.482421875,0.1166982427239418,0.11786275340172304
115,CRSPTSchedulingRule_CTRoutingRule,_1_106,4481.1147,38300.23046875,0.12688961625099182,0.11001223672721008
116,CRSPTSchedulingRule_CTRoutingRule,_1_38,4289.5527,56825.5390625,0.0,0.12303941165435388
117,CRSPTSchedulingRule_CTRoutingRule,_1_101,4349.668,44007.29296875,0.08776501566171646,0.13563461090404313
118,CRSPTSchedulingRule_CTRoutingRule,_1_108,4171.256,29614.388671875,0.13093413412570953,0.11526101851076817
119,CRSPTSchedulingRule_CTRoutingRule,_1_31,4178.0005,27438.9375,0.054712120443582535,0.08937968640530701
120,CRSPTSchedulingRule_CTRoutingRule,_1_137,4542.618,32134.546875,0.030263252556324005,0.09715339600034006
121,CRSPTSchedulingRule_CTRoutingRule,_1_130,4170.088,57775.62890625,0.09447899460792542,0.1443574080810802
122,CRSPTSchedulingRule_CTRoutingRule,_1_36,4348.1973,31756.177734375,0.09819890558719635,0.1352540523015033
123,CRSPTSchedulingRule_CTRoutingRule,_1_55,3852.656,54390.84375,0.10526978969573975,0.09766816094965737
124,CRSPTSchedulingRule_CTRoutingRule,_1_153,4728.4106,33499.4375,0.06296244263648987,0.0864275434405004
125,CRSPTSchedulingRule_CTRoutingRule,_1_198,4694.5337,41292.34765625,0.09719961136579514,0.09975370832461154
126,CRSPTSchedulingRule_CTRoutingRule,_1_154,4230.4346,23562.42578125,0.09718082845211029,0.09813903472412097
127,CRSPTSchedulingRule_CTRoutingRule,_1_52,4408.124,28829.421875,0.10125013440847397,0.11645393799739309
128,CRSPTSchedulingRule_CTRoutingRule,_1_99,4190.3804,38157.34375,0.13744224607944489,0.11278644218588756
129,CRSPTSchedulingRule_CTRoutingRule,_1_64,4746.811,51245.50390625,0.03799862414598465,0.04530759175090165
