,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
1525,|Rule_PPO|Global_model_1,_1_89,4183.31,41229.296875,0.03304483741521835,0.04562579176606822
1526,|Rule_PPO|Global_model_1,_1_42,4662.7896,41297.28515625,0.03713415190577507,0.0523527273603293
1527,|Rule_PPO|Global_model_1,_1_80,4647.954,31641.171875,0.04408456012606621,0.05241437010988211
1528,|Rule_PPO|Global_model_1,_1_74,4837.2295,43124.15234375,0.03213180601596832,0.03579817984619868
1529,|Rule_PPO|Global_model_1,_1_73,4985.8804,30127.111328125,0.04968675971031189,0.05238674936136621
1530,|Rule_PPO|Global_model_1,_1_87,4288.328,60380.98828125,0.03608332574367523,0.04395349973311998
1531,|Rule_PPO|Global_model_1,_1_27,4753.524,33058.81640625,0.022556038573384285,0.04875583473598362
1532,|Rule_PPO|Global_model_1,_1_18,4546.0527,41724.625,0.030090775340795517,0.04265152179517668
1533,|Rule_PPO|Global_model_1,_1_20,4375.1826,23871.95703125,0.027993757277727127,0.04971797763828833
1534,|Rule_PPO|Global_model_1,_1_16,4691.8423,37381.3046875,0.03242835775017738,0.04308378169860173
1535,|Rule_PPO|Global_model_1,_1_29,4224.449,44073.02734375,0.029990989714860916,0.050288030241931896
1536,|Rule_PPO|Global_model_1,_1_11,4558.5083,30297.119140625,0.04364966228604317,0.047623411822615834
1537,|Rule_PPO|Global_model_1,_1_86,4583.474,28135.2734375,0.03194798529148102,0.04590431654198649
1538,|Rule_PPO|Global_model_1,_1_72,4640.6963,53972.140625,0.04523349180817604,0.03470598738511022
1539,|Rule_PPO|Global_model_1,_1_75,4450.3496,29352.158203125,0.03582391142845154,0.04663630701769328
1540,|Rule_PPO|Global_model_1,_1_81,4798.998,39356.68359375,0.0480039119720459,0.0329540195306729
1541,|Rule_PPO|Global_model_1,_1_88,4763.4316,37181.796875,0.007957592606544495,0.044734819529325974
1542,|Rule_PPO|Global_model_1,_1_43,4425.6963,48161.9921875,0.022572699934244156,0.04672541699800135
1543,|Rule_PPO|Global_model_1,_1_44,4491.1055,47071.62109375,0.025135274976491928,0.045657613868201385
1544,|Rule_PPO|Global_model_1,_1_10,4312.2207,63289.41796875,0.007041717879474163,0.04761127591597593
1545,|Rule_PPO|Global_model_1,_1_17,4619.118,50994.91796875,0.03921134024858475,0.04511588630731523
1546,|Rule_PPO|Global_model_1,_1_28,4273.574,63989.5546875,0.048017438501119614,0.040378124909922965
1547,|Rule_PPO|Global_model_1,_1_21,4876.0176,33639.6953125,0.04193630814552307,0.04391004250391
1548,|Rule_PPO|Global_model_1,_1_26,5192.2534,44191.60546875,0.033419765532016754,0.04213865790105591
1549,|Rule_PPO|Global_model_1,_1_19,4308.0723,31403.166015625,0.03639841452240944,0.04644961126033925
1550,|Rule_PPO|Global_model_1,_1_62,4991.155,43663.55859375,0.05655428394675255,0.03635982575991279
1551,|Rule_PPO|Global_model_1,_1_96,4824.6494,44308.19921875,0.0,0.050630074400888174
1552,|Rule_PPO|Global_model_1,_1_91,4847.5913,29873.4609375,0.03306753560900688,0.03232467145087993
1553,|Rule_PPO|Global_model_1,_1_65,4436.048,33437.4609375,0.032199062407016754,0.04312874543348392
1554,|Rule_PPO|Global_model_1,_1_53,4632.318,29739.38671875,0.03785046190023422,0.04923090815728405
1555,|Rule_PPO|Global_model_1,_1_98,4901.863,35342.58203125,0.024094233289361,0.03620891724684186
1556,|Rule_PPO|Global_model_1,_1_54,4166.9688,28923.92578125,0.04304463416337967,0.0496888609492043
1557,|Rule_PPO|Global_model_1,_1_38,4691.6104,42256.9296875,0.02923555299639702,0.044711798464227896
1558,|Rule_PPO|Global_model_1,_1_31,4260.965,31079.2890625,0.029912354424595833,0.05041779102980027
1559,|Rule_PPO|Global_model_1,_1_36,4912.5366,43698.2265625,0.041662827134132385,0.04007945952327312
1560,|Rule_PPO|Global_model_1,_1_55,4639.8755,22347.154296875,0.03957659751176834,0.05101562384559961
1561,|Rule_PPO|Global_model_1,_1_52,4539.046,40034.4609375,0.009655010886490345,0.04238649888701503
1562,|Rule_PPO|Global_model_1,_1_99,4582.9956,30746.578125,0.03262195736169815,0.0526056846315445
1563,|Rule_PPO|Global_model_1,_1_64,5807.436,22729.384765625,0.004595095291733742,0.03704015414713261
1564,|Rule_PPO|Global_model_1,_1_90,4486.9077,42252.21875,0.06917795538902283,0.04259983010102358
1565,|Rule_PPO|Global_model_1,_1_97,4476.55,30360.19921875,0.06059322878718376,0.0458840947112045
1566,|Rule_PPO|Global_model_1,_1_63,4725.6743,37497.30859375,0.029418323189020157,0.04068343744487147
1567,|Rule_PPO|Global_model_1,_1_37,4637.614,58072.640625,0.05565854161977768,0.05012601230877317
1568,|Rule_PPO|Global_model_1,_1_30,4937.3438,36966.2109375,0.03997363895177841,0.04564754961315175
1569,|Rule_PPO|Global_model_1,_1_39,4523.4116,44055.0859375,0.044855162501335144,0.04061036637431602
1570,|Rule_PPO|Global_model_1,_1_100,4374.6914,22524.369140625,0.03641672059893608,0.05127189728234282
1571,|Rule_PPO|Global_model_1,_1_8,4503.2266,43840.85546875,0.030412448570132256,0.04105809394853589
1572,|Rule_PPO|Global_model_1,_1_1,4696.3633,30815.5625,0.008159816265106201,0.04849113378935622
1573,|Rule_PPO|Global_model_1,_1_6,4428.67,39029.0234375,0.024772929027676582,0.04641953408816465
1574,|Rule_PPO|Global_model_1,_1_7,4684.47,28690.0390625,0.028008678928017616,0.04508555465860863
1575,|Rule_PPO|Global_model_1,_1_9,4071.5579,55814.921875,0.022557977586984634,0.04141926865306904
1576,|Rule_PPO|Global_model_1,_1_23,4412.259,28104.4609375,0.06943567842245102,0.04936340301253546
1577,|Rule_PPO|Global_model_1,_1_24,4748.692,30334.61328125,0.046359241008758545,0.04504602089801434
1578,|Rule_PPO|Global_model_1,_1_12,4194.829,43073.02734375,0.030762117356061935,0.043717740142399236
1579,|Rule_PPO|Global_model_1,_1_15,4289.004,56020.1015625,0.04061701148748398,0.05000363601901924
1580,|Rule_PPO|Global_model_1,_1_41,4832.577,55458.46484375,0.006884459871798754,0.03558005455301493
1581,|Rule_PPO|Global_model_1,_1_79,5095.9443,30208.349609375,0.0,0.051099758134920764
1582,|Rule_PPO|Global_model_1,_1_46,4367.515,22544.2109375,0.038469813764095306,0.050881195895017196
1583,|Rule_PPO|Global_model_1,_1_70,4637.971,16612.453125,0.051491912454366684,0.053190471188085224
1584,|Rule_PPO|Global_model_1,_1_84,4475.8853,50208.4375,0.04503782466053963,0.04293423424963444
1585,|Rule_PPO|Global_model_1,_1_48,4279.249,63379.14453125,0.01804077811539173,0.03850932105289886
1586,|Rule_PPO|Global_model_1,_1_83,4870.5244,25824.974609375,0.016747023910284042,0.053409887231410554
1587,|Rule_PPO|Global_model_1,_1_77,4186.537,36201.84375,0.03785599768161774,0.04894277543058691
1588,|Rule_PPO|Global_model_1,_1_14,4397.4487,54322.69921875,0.034555960446596146,0.040186706691787505
1589,|Rule_PPO|Global_model_1,_1_13,5081.2407,39924.55859375,0.001439725048840046,0.04528533749198888
1590,|Rule_PPO|Global_model_1,_1_25,4402.015,23767.5703125,0.03756466880440712,0.05292191494785559
1591,|Rule_PPO|Global_model_1,_1_22,4910.6533,57249.1796875,0.027934998273849487,0.04340899806058245
1592,|Rule_PPO|Global_model_1,_1_49,5214.6455,25806.318359375,0.026989534497261047,0.04843340983488284
1593,|Rule_PPO|Global_model_1,_1_76,5165.392,30190.57421875,0.03141973167657852,0.04742574970493084
1594,|Rule_PPO|Global_model_1,_1_82,4636.5107,45804.328125,0.03218249976634979,0.03886368874894454
1595,|Rule_PPO|Global_model_1,_1_85,4819.9595,48847.59765625,0.03350615128874779,0.04299439395263049
1596,|Rule_PPO|Global_model_1,_1_71,4835.298,53373.234375,0.03263350576162338,0.03836397079256694
1597,|Rule_PPO|Global_model_1,_1_78,4400.7285,47327.69921875,0.035765353590250015,0.05112762190242025
1598,|Rule_PPO|Global_model_1,_1_47,4710.258,36332.36328125,0.05351261794567108,0.037792778710602784
1599,|Rule_PPO|Global_model_1,_1_40,4208.409,57794.9140625,0.029811644926667213,0.04528090679686591
1600,|Flexible_PPO|Local_model_4,_1_35,4525.4995,75209.1171875,0.013091878034174442,0.02407315827384831
1601,|Flexible_PPO|Local_model_4,_1_32,4366.16,62163.37890625,0.04966912046074867,0.04302059758723693
1602,|Flexible_PPO|Local_model_4,_1_92,4299.8403,54865.7734375,0.04360249638557434,0.030286582710827747
1603,|Flexible_PPO|Local_model_4,_1_66,4276.497,69895.59375,0.06526461988687515,0.013536840252754336
1604,|Flexible_PPO|Local_model_4,_1_59,4697.574,29209.07421875,0.06293781101703644,0.02638292875531491
1605,|Flexible_PPO|Local_model_4,_1_61,3994.6514,58586.171875,0.03516203910112381,0.02112211937963284
1606,|Flexible_PPO|Local_model_4,_1_95,4748.368,58414.6015625,0.003576837480068207,0.01486556402667736
1607,|Flexible_PPO|Local_model_4,_1_57,4255.403,36788.69140625,0.04147538170218468,0.01726914950510372
1608,|Flexible_PPO|Local_model_4,_1_68,4482.306,49014.12890625,0.025889085605740547,0.02637370991213278
1609,|Flexible_PPO|Local_model_4,_1_50,4652.969,66063.1484375,0.04144468531012535,0.008139054493470894
1610,|Flexible_PPO|Local_model_4,_1_33,4985.6934,75834.1875,0.03904407471418381,0.015335614936258263
1611,|Flexible_PPO|Local_model_4,_1_34,4817.1787,26091.158203125,0.017342103645205498,0.016384451395685503
1612,|Flexible_PPO|Local_model_4,_1_51,4167.0,71157.4375,0.0380624420940876,0.016673177589922924
1613,|Flexible_PPO|Local_model_4,_1_56,4262.0176,40432.828125,0.06294991821050644,0.017827438424191006
1614,|Flexible_PPO|Local_model_4,_1_69,4810.4585,57841.34375,0.024925215169787407,0.0018183285690990612
1615,|Flexible_PPO|Local_model_4,_1_94,4618.179,65306.9453125,0.04292483255267143,0.009329409405953658
1616,|Flexible_PPO|Local_model_4,_1_60,5075.4424,31578.26171875,0.03774450719356537,0.031096911145759215
1617,|Flexible_PPO|Local_model_4,_1_67,4429.1255,62135.26953125,0.029897622764110565,0.01988808640726905
1618,|Flexible_PPO|Local_model_4,_1_93,4499.2627,43717.58984375,0.02622576802968979,0.027655188217109192
1619,|Flexible_PPO|Local_model_4,_1_58,4464.0356,35674.7421875,0.03127000108361244,0.010554258722589029
1620,|Flexible_PPO|Local_model_4,_1_5,4591.7227,74241.875,0.0797203853726387,0.008364919723886631
1621,|Flexible_PPO|Local_model_4,_1_2,4726.195,80839.5,0.029767999425530434,0.025576771250268943
1622,|Flexible_PPO|Local_model_4,_1_3,4181.471,51601.07421875,0.025411147624254227,0.011658592658321499
1623,|Flexible_PPO|Local_model_4,_1_4,5169.3794,51616.1796875,0.043923597782850266,0.013585017280659768
1624,|Flexible_PPO|Local_model_4,_1_45,4211.3228,46512.05078125,0.04705539345741272,0.01604142806704456
1625,|Flexible_PPO|Local_model_4,_1_89,4072.2805,59773.30859375,0.040395334362983704,0.009746401470078922
1626,|Flexible_PPO|Local_model_4,_1_42,4859.9937,64085.37890625,0.011872109957039356,0.009816909716871195
1627,|Flexible_PPO|Local_model_4,_1_80,4793.073,47079.578125,0.024247758090496063,0.025385386690735267
1628,|Flexible_PPO|Local_model_4,_1_74,4699.1094,48687.05078125,0.04224872589111328,0.016044147100963482
1629,|Flexible_PPO|Local_model_4,_1_73,4976.9526,46146.046875,0.052390385419130325,0.009579801667963083
1630,|Flexible_PPO|Local_model_4,_1_87,4261.328,70820.4609375,0.04097958281636238,0.024545394210274837
1631,|Flexible_PPO|Local_model_4,_1_27,4792.8804,45496.7734375,0.015785211697220802,0.028531826249529126
1632,|Flexible_PPO|Local_model_4,_1_18,4464.265,50553.4765625,0.03780190646648407,0.023417167367620343
1633,|Flexible_PPO|Local_model_4,_1_20,4332.183,37657.421875,0.03843148425221443,0.015097313012435864
1634,|Flexible_PPO|Local_model_4,_1_16,4769.5034,46441.3984375,0.023505041375756264,0.016653363621520548
1635,|Flexible_PPO|Local_model_4,_1_29,4180.127,67998.21875,0.0381549634039402,0.014020160103648725
1636,|Flexible_PPO|Local_model_4,_1_11,4649.2646,43050.0,0.021486669778823853,0.02232900316734315
1637,|Flexible_PPO|Local_model_4,_1_86,4568.19,42982.28125,0.034553345292806625,0.010036699572529641
1638,|Flexible_PPO|Local_model_4,_1_72,4668.4434,53733.6953125,0.042624376714229584,0.03538355391671128
1639,|Flexible_PPO|Local_model_4,_1_75,4525.7373,37344.27734375,0.018772825598716736,0.028900223839779554
1640,|Flexible_PPO|Local_model_4,_1_81,4861.337,38220.109375,0.03423365578055382,0.035642436488386546
1641,|Flexible_PPO|Local_model_4,_1_88,4595.5107,46537.7578125,0.0510229617357254,0.026516676024557023
1642,|Flexible_PPO|Local_model_4,_1_43,4104.71,61313.01953125,0.05572574958205223,0.027899205884386595
1643,|Flexible_PPO|Local_model_4,_1_44,4377.576,64128.46484375,0.038340967148542404,0.021273762280186015
1644,|Flexible_PPO|Local_model_4,_1_10,4221.0107,80499.171875,0.02103124000132084,0.02576208125600863
1645,|Flexible_PPO|Local_model_4,_1_17,4746.6875,64340.4921875,0.0,0.017232610410494023
1646,|Flexible_PPO|Local_model_4,_1_28,4416.2915,74860.328125,0.016883010044693947,0.026446789305212756
1647,|Flexible_PPO|Local_model_4,_1_21,4834.273,40663.37890625,0.05977919325232506,0.02886851791091904
1648,|Flexible_PPO|Local_model_4,_1_26,4922.285,59984.49609375,0.059236377477645874,0.004379763856034664
1649,|Flexible_PPO|Local_model_4,_1_19,4541.1006,46302.8671875,0.014651630073785782,0.021608949871759073
1650,|Flexible_PPO|Local_model_4,_1_62,5188.697,43335.1953125,0.02495451457798481,0.03711236831590741
1651,|Flexible_PPO|Local_model_4,_1_96,4345.3433,64018.515625,0.04704168438911438,0.024608176959759323
1652,|Flexible_PPO|Local_model_4,_1_91,4765.421,30596.201171875,0.04859566688537598,0.02881506074003398
1653,|Flexible_PPO|Local_model_4,_1_65,4316.684,42910.41015625,0.05571397393941879,0.01834057982295296
1654,|Flexible_PPO|Local_model_4,_1_53,4632.609,40900.71484375,0.03775633126497269,0.011062184042366176
1655,|Flexible_PPO|Local_model_4,_1_98,4823.0527,38911.40234375,0.036953315138816833,0.024290426247835454
1656,|Flexible_PPO|Local_model_4,_1_54,4260.791,36813.703125,0.01955331861972809,0.02980253150732995
1657,|Flexible_PPO|Local_model_4,_1_38,4772.431,59301.54296875,0.019443217664957047,0.013755161980455797
1658,|Flexible_PPO|Local_model_4,_1_31,4288.621,49014.37109375,0.02592955343425274,0.022635211340281902
1659,|Flexible_PPO|Local_model_4,_1_36,5196.586,52567.1015625,0.0,0.007356165935603557
1660,|Flexible_PPO|Local_model_4,_1_55,4527.347,31791.169921875,0.04809168726205826,0.025119104597759862
1661,|Flexible_PPO|Local_model_4,_1_52,4250.076,55918.2578125,0.08226636052131653,0.0189851660858746
1662,|Flexible_PPO|Local_model_4,_1_99,4635.268,40001.46875,0.006626088637858629,0.027517105237095826
1663,|Flexible_PPO|Local_model_4,_1_64,5422.563,26483.73046875,0.03806716576218605,0.016873331940285875
1664,|Flexible_PPO|Local_model_4,_1_90,4780.973,55466.81640625,0.02538985200226307,0.020172543363863694
1665,|Flexible_PPO|Local_model_4,_1_97,4468.55,40795.421875,0.06613679975271225,0.018431563772543406
1666,|Flexible_PPO|Local_model_4,_1_63,4707.761,47526.76953125,0.03885744512081146,0.017419182625975114
1667,|Flexible_PPO|Local_model_4,_1_37,4682.3096,83541.3828125,0.046890657395124435,0.009216706329150316
1668,|Flexible_PPO|Local_model_4,_1_30,4927.999,50329.40234375,0.04059528186917305,0.016620485805161265
1669,|Flexible_PPO|Local_model_4,_1_39,4567.4116,47938.27734375,0.03493916615843773,0.03113366282923363
1670,|Flexible_PPO|Local_model_4,_1_100,4377.0776,35703.23046875,0.035604581236839294,0.01765531971947309
1671,|Flexible_PPO|Local_model_4,_1_8,4504.2607,58043.51953125,0.030218400061130524,0.01675839055355131
1672,|Flexible_PPO|Local_model_4,_1_1,4356.3047,43361.375,0.06365612894296646,0.021960379091499123
1673,|Flexible_PPO|Local_model_4,_1_6,4268.252,57141.6484375,0.03770165517926216,0.014403860436102003
1674,|Flexible_PPO|Local_model_4,_1_7,4704.224,37634.02734375,0.01858086697757244,0.02262296788340839
1675,|Flexible_PPO|Local_model_4,_1_9,3978.527,75576.1796875,0.034745339304208755,0.011320098468885126
1676,|Flexible_PPO|Local_model_4,_1_23,4456.296,38793.953125,0.049050696194171906,0.017449673258364273
1677,|Flexible_PPO|Local_model_4,_1_24,4789.246,44858.84375,0.03611476346850395,0.014555101250895897
1678,|Flexible_PPO|Local_model_4,_1_12,4148.587,59378.33984375,0.0415210984647274,0.01124763030374421
1679,|Flexible_PPO|Local_model_4,_1_15,4467.4736,72563.3671875,0.022287143394351006,0.021944567352959073
1680,|Flexible_PPO|Local_model_4,_1_41,4654.789,66082.78125,0.03906703367829323,0.0123656106618647
1681,|Flexible_PPO|Local_model_4,_1_79,4749.209,46945.640625,0.040553078055381775,0.019281831513160427
1682,|Flexible_PPO|Local_model_4,_1_46,4329.6646,34774.71875,0.04470725730061531,0.022961319015663142
1683,|Flexible_PPO|Local_model_4,_1_70,4679.962,27970.67578125,0.044851675629615784,0.021678334109191625
1684,|Flexible_PPO|Local_model_4,_1_84,4537.4873,58009.04296875,0.03671356663107872,0.03019201439401757
1685,|Flexible_PPO|Local_model_4,_1_48,3993.5994,81373.640625,0.056213684380054474,0.0193054425572169
1686,|Flexible_PPO|Local_model_4,_1_83,4563.5054,39616.06640625,0.037706222385168076,0.009927902636904545
1687,|Flexible_PPO|Local_model_4,_1_77,4147.537,49186.765625,0.04295831173658371,0.027292753883405133
1688,|Flexible_PPO|Local_model_4,_1_14,4339.643,70695.6875,0.04210297390818596,0.01798817099537897
1689,|Flexible_PPO|Local_model_4,_1_13,4591.0186,59201.84765625,0.03504854068160057,0.007835141935012245
1690,|Flexible_PPO|Local_model_4,_1_25,4462.661,44517.38671875,0.01881547085940838,0.0070386516143988095
1691,|Flexible_PPO|Local_model_4,_1_22,4852.784,71305.9609375,0.03544330596923828,0.023349201903198228
1692,|Flexible_PPO|Local_model_4,_1_49,5258.496,36770.4296875,0.0,0.014878617411946335
1693,|Flexible_PPO|Local_model_4,_1_76,5117.392,44205.91796875,0.04706743732094765,0.007282536701875962
1694,|Flexible_PPO|Local_model_4,_1_82,4571.8994,58533.0390625,0.03851931542158127,0.012884627415550232
1695,|Flexible_PPO|Local_model_4,_1_85,4627.701,59048.69140625,0.05713503435254097,0.026577753823206398
1696,|Flexible_PPO|Local_model_4,_1_71,4887.935,57742.27734375,0.02420012839138508,0.02585635786407825
1697,|Flexible_PPO|Local_model_4,_1_78,4357.095,86082.2109375,0.040735043585300446,0.00404381900198277
1698,|Flexible_PPO|Local_model_4,_1_47,4741.7007,45530.25,0.043658725917339325,0.0038692149867541
1699,|Flexible_PPO|Local_model_4,_1_40,4085.6997,76747.5546875,0.04498837888240814,0.021861366952578353
1700,|Flexible_PPO|Local_model_5,_1_35,4395.0693,71220.0234375,0.029266726225614548,0.03346416482231361
1701,|Flexible_PPO|Local_model_5,_1_32,4348.2783,65384.72265625,0.05126012861728668,0.03362940805318895
1702,|Flexible_PPO|Local_model_5,_1_92,4566.751,50602.62109375,0.011848820373415947,0.037018808998861584
1703,|Flexible_PPO|Local_model_5,_1_66,4884.1895,55729.56640625,0.009949641302227974,0.03556425226771153
1704,|Flexible_PPO|Local_model_5,_1_59,4934.9097,28834.14453125,0.024746350944042206,0.027587448078383384
1705,|Flexible_PPO|Local_model_5,_1_61,4020.1045,37641.94921875,0.029387949034571648,0.04514400914630196
1706,|Flexible_PPO|Local_model_5,_1_95,4510.292,50626.37109375,0.03018808178603649,0.028172388099945593
1707,|Flexible_PPO|Local_model_5,_1_57,4301.8184,32845.64453125,0.031222347170114517,0.027218838285074116
1708,|Flexible_PPO|Local_model_5,_1_68,4292.1157,39736.43359375,0.04089059308171272,0.0435301560139419
1709,|Flexible_PPO|Local_model_5,_1_50,4677.0903,56445.36328125,0.03359094634652138,0.03182909813682554
1710,|Flexible_PPO|Local_model_5,_1_33,4986.064,62810.41015625,0.03899422660470009,0.03170167051588639
1711,|Flexible_PPO|Local_model_5,_1_34,4819.142,20824.87890625,0.01698984019458294,0.03844737995405091
1712,|Flexible_PPO|Local_model_5,_1_51,4155.37,57280.1953125,0.038990240544080734,0.0391529255622998
1713,|Flexible_PPO|Local_model_5,_1_56,4395.94,36444.37890625,0.0,0.02844761004455344
1714,|Flexible_PPO|Local_model_5,_1_69,4767.339,43846.10546875,0.028197893872857094,0.036375811709215354
1715,|Flexible_PPO|Local_model_5,_1_94,4618.179,51699.68359375,0.04292483255267143,0.03481240341668827
1716,|Flexible_PPO|Local_model_5,_1_60,5123.915,35560.75390625,0.03353942930698395,0.016144023204477696
1717,|Flexible_PPO|Local_model_5,_1_67,4359.5605,50563.5859375,0.03761129826307297,0.038920730488868835
1718,|Flexible_PPO|Local_model_5,_1_93,4441.2627,43463.484375,0.03757721930742264,0.028301462310505145
1719,|Flexible_PPO|Local_model_5,_1_58,4397.2324,29432.68359375,0.04438360407948494,0.031124827939179086
1720,|Flexible_PPO|Local_model_5,_1_5,4731.391,58815.28515625,0.028696704655885696,0.03450273415734194
1721,|Flexible_PPO|Local_model_5,_1_2,4781.195,71847.2890625,0.025589387863874435,0.036247828929836905
1722,|Flexible_PPO|Local_model_5,_1_3,4118.9277,30689.04296875,0.042457446455955505,0.04630467024722558
1723,|Flexible_PPO|Local_model_5,_1_4,5283.5483,46202.6484375,0.021997714415192604,0.026771979492280485
1724,|Flexible_PPO|Local_model_5,_1_45,4282.4556,35547.375,0.03790091723203659,0.04054444352048727
1725,|Flexible_PPO|Local_model_5,_1_89,4250.8447,44517.38671875,0.028573835268616676,0.039263918153094844
1726,|Flexible_PPO|Local_model_5,_1_42,4732.757,48423.703125,0.028171272948384285,0.03905069260062882
1727,|Flexible_PPO|Local_model_5,_1_80,4891.565,40464.9453125,0.010784612968564034,0.03696603806871071
1728,|Flexible_PPO|Local_model_5,_1_74,4778.321,43862.3125,0.0364467054605484,0.033176949194297096
1729,|Flexible_PPO|Local_model_5,_1_73,5032.9526,35810.76171875,0.035431649535894394,0.03719849142330753
1730,|Flexible_PPO|Local_model_5,_1_87,4284.328,64534.3515625,0.03680869936943054,0.03623194946985542
1731,|Flexible_PPO|Local_model_5,_1_27,4739.057,38185.6328125,0.025044884532690048,0.04041967645468475
1732,|Flexible_PPO|Local_model_5,_1_18,4606.724,47980.30078125,0.024370530620217323,0.02902303520112054
1733,|Flexible_PPO|Local_model_5,_1_20,4452.1826,29049.658203125,0.009302726946771145,0.03671475592352418
1734,|Flexible_PPO|Local_model_5,_1_16,4898.8276,42095.16015625,0.008645602501928806,0.029332359888645514
1735,|Flexible_PPO|Local_model_5,_1_29,4290.07,52536.6484375,0.017903951928019524,0.03745814288531194
1736,|Flexible_PPO|Local_model_5,_1_11,4665.93,35355.73828125,0.01741689257323742,0.037590009865418855
1737,|Flexible_PPO|Local_model_5,_1_86,4558.0933,29517.822265625,0.036274440586566925,0.04256433501607868
1738,|Flexible_PPO|Local_model_5,_1_72,4700.4434,58472.40625,0.03961535543203354,0.02191802632668208
1739,|Flexible_PPO|Local_model_5,_1_75,4436.0117,33572.68359375,0.03906683623790741,0.03727013165600216
1740,|Flexible_PPO|Local_model_5,_1_81,4829.9424,46369.08984375,0.04116850718855858,0.01636709404365032
1741,|Flexible_PPO|Local_model_5,_1_88,4702.46,44391.8359375,0.023594526574015617,0.03069526472644822
1742,|Flexible_PPO|Local_model_5,_1_43,4427.5044,54428.77734375,0.02238594926893711,0.03775426841231314
1743,|Flexible_PPO|Local_model_5,_1_44,4464.1934,53884.7421875,0.028265681117773056,0.035917820502199715
1744,|Flexible_PPO|Local_model_5,_1_10,4038.364,68627.2265625,0.049045074731111526,0.04083448993415343
1745,|Flexible_PPO|Local_model_5,_1_17,4593.7754,53426.4375,0.04700101912021637,0.040035645560304235
1746,|Flexible_PPO|Local_model_5,_1_28,4297.3027,71538.7578125,0.042840953916311264,0.030703515933186848
1747,|Flexible_PPO|Local_model_5,_1_21,4844.3003,36853.51171875,0.05549320951104164,0.03702751457298456
1748,|Flexible_PPO|Local_model_5,_1_26,5542.9106,47235.5859375,0.0,0.03486086824722898
1749,|Flexible_PPO|Local_model_5,_1_19,4330.4854,40481.0,0.03430676832795143,0.03131511979998282
1750,|Flexible_PPO|Local_model_5,_1_62,5378.9043,41292.6328125,0.0,0.041793510490749045
1751,|Flexible_PPO|Local_model_5,_1_96,4388.3433,58091.37890625,0.042821433395147324,0.03243328441292809
1752,|Flexible_PPO|Local_model_5,_1_91,4905.165,36602.66015625,0.022187553346157074,0.0
1753,|Flexible_PPO|Local_model_5,_1_65,4502.684,36429.8515625,0.019071588292717934,0.035298462311403794
1754,|Flexible_PPO|Local_model_5,_1_53,4749.33,35379.96875,0.0,0.029941642848784367
1755,|Flexible_PPO|Local_model_5,_1_98,4836.906,35175.4921875,0.034692976623773575,0.036766933236547075
1756,|Flexible_PPO|Local_model_5,_1_54,4310.8853,37960.83203125,0.0070106699131429195,0.026911171922885464
1757,|Flexible_PPO|Local_model_5,_1_38,4628.2173,46616.88671875,0.03691632300615311,0.03679319082707215
1758,|Flexible_PPO|Local_model_5,_1_31,4247.965,40917.75,0.03178449347615242,0.03517739098356436
1759,|Flexible_PPO|Local_model_5,_1_36,4982.795,46353.125,0.031357716768980026,0.030283738981969104
1760,|Flexible_PPO|Local_model_5,_1_55,4702.777,23743.41796875,0.03481680899858475,0.04718691681148028
1761,|Flexible_PPO|Local_model_5,_1_52,4572.4697,44153.9765625,0.001256383373402059,0.03631728528029526
1762,|Flexible_PPO|Local_model_5,_1_99,4621.6797,38874.703125,0.013383790850639343,0.03057159285744499
1763,|Flexible_PPO|Local_model_5,_1_64,5269.7446,21916.515625,0.05135764554142952,0.04140655743886242
1764,|Flexible_PPO|Local_model_5,_1_90,4780.973,41078.71484375,0.02538985200226307,0.04459145400643989
1765,|Flexible_PPO|Local_model_5,_1_97,4563.9927,35299.53125,0.0,0.032889914340458244
1766,|Flexible_PPO|Local_model_5,_1_63,4718.7217,37942.69921875,0.03308194503188133,0.03965031302686757
1767,|Flexible_PPO|Local_model_5,_1_37,4921.343,68159.4296875,0.0,0.033924052389753295
1768,|Flexible_PPO|Local_model_5,_1_30,4937.3438,38345.36328125,0.03997363895177841,0.0426518024247782
1769,|Flexible_PPO|Local_model_5,_1_39,4585.3438,49357.06640625,0.030897919088602066,0.027671190359636222
1770,|Flexible_PPO|Local_model_5,_1_100,4363.1377,27953.40234375,0.040348947048187256,0.03742354489284148
1771,|Flexible_PPO|Local_model_5,_1_8,4522.309,50528.234375,0.026831887662410736,0.029616485304083638
1772,|Flexible_PPO|Local_model_5,_1_1,4506.087,41321.43359375,0.039212219417095184,0.026274263508887025
1773,|Flexible_PPO|Local_model_5,_1_6,4298.3525,44848.703125,0.03527572751045227,0.0361327332719087
1774,|Flexible_PPO|Local_model_5,_1_7,4675.1562,34705.26171875,0.03245389088988304,0.029978484228806782
1775,|Flexible_PPO|Local_model_5,_1_9,4079.2869,63337.6328125,0.021545449271798134,0.029961123685646598
1776,|Flexible_PPO|Local_model_5,_1_23,4513.463,34193.43359375,0.022587841376662254,0.03118463226986772
1777,|Flexible_PPO|Local_model_5,_1_24,4798.692,34999.56640625,0.03372864052653313,0.035252819723054565
1778,|Flexible_PPO|Local_model_5,_1_12,4221.829,47725.82421875,0.02448013797402382,0.03445224304823432
1779,|Flexible_PPO|Local_model_5,_1_15,4379.121,71168.078125,0.03136145696043968,0.024311120154633638
